"";"ibge";"prec1";"prec2";"prec3";"prec4";"prec12";"tmax1";"tmax2";"tmax3";"tmax4";"tmax12";"tmin1";"tmin2";"tmin3";"tmin4";"tmin12"
"97";"4213906";217,209414672852;124,250024414062;145,900213623047;104,920263671875;125,112190246582;26,9778972625732;27,1170360565186;26,5963489532471;25,9312698364258;28,1202743530273;16,443924331665;15,7307403564453;15,5008827209473;14,3874420166016;16,4033977508545
"98";"4214151";282,551300048828;120,661820983887;169,641506958008;48,8020378112793;156,619555664062;28,2325584411621;29,0577789306641;28,2137844085693;28,0560886383057;29,5803527832031;16,4332588195801;15,7584171295166;15,0814252853394;14,5581836700439;15,7854885101318
"99";"4214201";257,908542339618;148,658038799579;177,309538621169;105,752563476562;157,161826500526;28,7964113675631;29,2664560171274;28,5500341562124;27,8409530933087;29,7529406914344;17,268774326031;16,4393536494328;16,0587741411649;15,0485274975116;17,0512231680063
"100";"4215075";266,137298583984;118,22008972168;164,188429260254;63,1810321807861;142,13995513916;29,7024082183838;30,3744136810303;29,4512893676758;28,5841714859009;30,4791120529175;18,2680181503296;17,379539680481;16,5634614944458;15,8430631637573;17,8386079788208
"101";"4215208";279,337511698405;123,541215260824;171,931228637695;60,6009454727173;151,794731140137;29,1389540036519;29,7288411458333;28,9876255989075;28,3072363535563;30,2683882713318;17,3669006029765;16,5676563580831;16,054744164149;15,1929760773977;16,9796454111735
"102";"4215356";264,622497558594;139,68943132673;180,668297903878;85,3727166312081;160,347098214286;28,0242938995361;28,4724052974156;27,9541416168213;27,353022984096;29,1541598183768;16,1782723835536;15,463376726423;15,1815034321376;14,2688696725028;15,8997492109026
"103";"4215554";274,894097900391;106,823577880859;167,863833618164;44,2526473999023;139,938534545898;29,2776447296143;30,101176071167;28,885733795166;28,6157730102539;30,0238212585449;17,8476463317871;17,0434562683105;15,9775995254517;15,7716012954712;17,2714641571045
"104";"4215687";273,872762044271;132,384892781576;175,12377166748;72,6973304748535;156,482577006022;28,5369211832682;29,0038296381632;28,4605188369751;27,8149995803833;29,7042929331462;16,6684058507284;15,9272383054097;15,6061879793803;14,6623280843099;16,3832346598307
"105";"4215695";260,781970214844;151,056198120117;184,5916015625;108,093539428711;160,955044555664;28,486767578125;28,8661998748779;28,2268878936768;27,5767246246338;29,471561050415;16,6608528137207;15,9474830627441;15,5777456283569;14,532533454895;16,4554866790771
"106";"4215752";263,299853515625;142,39765625;182,674264526367;86,9653388977051;161,255857849121;27,8939811706543;28,315341758728;27,8709281921387;27,3086471557617;29,0787363052368;15,8312484741211;15,190758895874;14,9278548240662;13,9913266181946;15,5539750099182
"107";"4216008";248,49201965332;133,433755057199;157,480715070452;87,0578362601144;145,165721348354;29,3986154283796;30,0328527178083;29,2109481266567;28,2792328425816;30,212714603969;18,34247643607;17,3935203552246;16,8200179508754;15,9645709991455;18,0612809317453
