"";"ibge";"dist.ilheus";"dist.ssa";"dist.min.ilh.ssa"
"261";"2921302";227,521753659028;160,088278113465;160,088278113465
"262";"2921401";482,410919743419;351,362062149374;351,362062149374
"263";"2921500";494,028859902597;307,434620632908;307,434620632908
"264";"2921609";550,881295983561;528,866803101878;528,866803101878
"265";"2921708";436,988536234457;348,327317381898;348,327317381898
"266";"2921906";327,321130382789;342,442021761056;327,321130382789
"267";"2922052";412,567550101699;361,907668824944;361,907668824944
"268";"2922102";357,270806355348;265,423773249328;265,423773249328
"269";"2922201";201,173604194773;83,8279155411469;83,8279155411469
"270";"2922250";562,7095127046;567,745818799208;562,7095127046
"271";"2922300";242,850626874703;88,6287517204912;88,6287517204912
"272";"2922409";174,093357203679;135,93215802137;135,93215802137
"273";"2922508";206,096518091365;71,816897734453;71,816897734453
"274";"2922607";128,793565793696;124,186868876924;124,186868876924
"275";"2922656";438,347124458507;256,409932850263;256,409932850263
"276";"2922730";359,380428320666;201,893185767651;201,893185767651
"277";"2922755";124,651845156022;170,04688378044;124,651845156022
"278";"2922805";223,69080836986;186,376253835646;186,376253835646
"279";"2922854";315,044303644367;300,777992094447;300,777992094447
"280";"2922904";391,861824498583;179,189628292521;179,189628292521
"281";"2923035";399,670781350374;413,181248153311;399,670781350374
"282";"2923050";496,123201134835;281,364447253134;281,364447253134
"283";"2923100";382,903402246676;164,760972701538;164,760972701538
"284";"2923209";488,894764223887;484,394467806641;484,394467806641
"285";"2923308";313,049276150901;105,607669579867;105,607669579867
"286";"2923357";495,298111066179;382,533846320355;382,533846320355
"287";"2923506";370,223825884206;353,136938276707;353,136938276707
"288";"2923605";374,751387759602;430,001313434956;374,751387759602
"289";"2923704";495,308105258798;515,394877472186;495,308105258798
"290";"2923803";480,556556607201;257,663319787654;257,663319787654
"291";"2924009";589,341832710947;372,852286398847;372,852286398847
"292";"2924058";331,729086851524;180,662432954975;180,662432954975
"293";"2924108";300,064836476356;92,8081833015254;92,8081833015254
"294";"2924207";538,797634262636;317,363927476593;317,363927476593
"295";"2924306";364,43427728473;385,989150506975;364,43427728473
"296";"2924405";692,774493747734;613,618809031138;613,618809031138
"297";"2924603";474,456091673733;326,787417331157;326,787417331157
"298";"2924652";338,281883160567;206,032998026643;206,032998026643
"299";"2924678";117,796646400772;151,292555341356;117,796646400772
"300";"2924801";385,047575463294;282,145076112088;282,145076112088
"301";"2924900";226,552615603841;217,021210579509;217,021210579509
"302";"2925204";285,148452989636;61,7105475187725;61,7105475187725
"303";"2925253";442,928144939736;291,436871871726;291,436871871726
"304";"2925600";505,01062432075;438,105358652605;438,105358652605
"305";"2925758";156,81299483075;132,935659346513;132,935659346513
"306";"2925808";423,122925635636;257,875549562777;257,875549562777
"307";"2925907";447,012659834081;249,61365151596;249,61365151596
"308";"2925931";397,887422869436;258,027471969178;258,027471969178
"309";"2925956";266,263521536445;145,276691786003;145,276691786003
"310";"2926004";675,20898342829;564,204842185847;564,204842185847
"311";"2926103";369,795325519593;195,365816373205;195,365816373205
"312";"2926202";757,614496714123;763,495768284865;757,614496714123
"313";"2926301";335,103025993825;170,366605906075;170,366605906075
"314";"2926400";452,802996543821;518,489178021311;452,802996543821
"315";"2926509";430,727437844914;214,106224628998;214,106224628998
"316";"2926608";451,401945497174;237,330596282611;237,330596282611
"317";"2926707";322,301755915088;377,958888479099;322,301755915088
"318";"2926905";384,483227012254;415,690628751252;384,483227012254
"319";"2927002";381,564968750285;157,163322510496;157,163322510496
"320";"2927101";620,397896357214;410,10211281853;410,10211281853
"321";"2927200";332,863627175043;261,553116819217;261,553116819217
"322";"2927309";215,665440303884;47,3754470435658;47,3754470435658
"323";"2927408";222,109745521424;21,2270041541624;21,2270041541624
"324";"2927507";318,294517396507;128,81868982297;128,81868982297
"325";"2927606";567,135665094926;348,365684737678;348,365684737678
"326";"2927903";190,955057007588;170,665862314956;170,665862314956
"327";"2928000";400,782789304166;226,133535223178;226,133535223178
"328";"2928109";604,000700280995;657,853374521985;604,000700280995
"329";"2928208";564,704158831328;609,93810628171;564,704158831328
"330";"2928307";314,911190184695;118,810150768718;118,810150768718
"331";"2928406";732,46846762086;710,693487589317;710,693487589317
"332";"2928505";237,594411174766;137,096869354833;137,096869354833
"333";"2928604";250,544978106324;60,9785762719133;60,9785762719133
"334";"2928703";201,31377058572;98,6675523182975;98,6675523182975
"335";"2928802";261,026407200328;113,880031374419;113,880031374419
"336";"2928901";732,699193601519;778,089601447477;732,699193601519
"337";"2928950";374,239214358869;208,570280422809;208,570280422809
"338";"2929008";236,904172176082;77,8284662255727;77,8284662255727
"339";"2929057";557,171802794937;622,629796331622;557,171802794937
"340";"2929107";218,734634080556;84,1992782361772;84,1992782361772
"341";"2929206";243,447318547314;44,0803129288301;44,0803129288301
"342";"2929255";505,788248683797;420,1791138089;420,1791138089
"343";"2929305";265,479603011049;86,4909684359205;86,4909684359205
"344";"2929370";385,56586107157;237,758024070754;237,758024070754
"345";"2929404";199,444519037986;120,515834165215;120,515834165215
"346";"2929503";260,870035844829;47,3188732786207;47,3188732786207
"347";"2929602";232,016315395022;98,8584329913946;98,8584329913946
"348";"2929701";362,840433595313;151,398729720729;151,398729720729
"349";"2929750";227,453536021334;50,772837837626;50,772837837626
"350";"2929800";456,386939561929;315,512102381644;315,512102381644
"351";"2929909";406,941886871934;390,753196553628;390,753196553628
"352";"2930105";494,098445550921;332,286767334222;332,286767334222
"353";"2930154";522,458807852686;583,804784733476;522,458807852686
"354";"2930204";592,145012158606;475,843410641784;475,843410641784
"355";"2930303";561,037037697925;594,397833999871;561,037037697925
"356";"2930402";302,145621084168;144,645742752059;144,645742752059
"357";"2930501";348,728158215723;155,634345921473;155,634345921473
"358";"2930600";396,641619781603;265,982395558099;265,982395558099
"359";"2930709";236,653404277804;17,7055431382413;17,7055431382413
"360";"2930758";526,900815954955;559,252471666278;526,900815954955
"361";"2930766";505,525486793076;286,015023395015;286,015023395015
"362";"2930774";603,832288633425;453,780944392094;453,780944392094
"363";"2930808";429,25139113397;389,30399095415;389,30399095415
"364";"2930907";611,484425023512;635,331746478103;611,484425023512
"365";"2931053";403,137900870555;462,41117627665;403,137900870555
"366";"2931103";317,040340827465;134,753002577017;134,753002577017
"367";"2931202";139,159485050889;122,581685724392;122,581685724392
"368";"2931301";376,850256473003;291,585878768329;291,585878768329
"369";"2931400";285,790181452243;78,3353748426362;78,3353748426362
"370";"2931509";369,545133087112;172,755986888693;172,755986888693
"371";"2931608";148,308789343314;146,020628514807;146,020628514807
"372";"2931707";272,453795951594;64,8002180492702;64,8002180492702
"373";"2931905";424,00198840239;218,203484442055;218,203484442055
"374";"2932002";545,394698395861;354,810262142905;354,810262142905
"375";"2932101";184,125402423278;152,649258896894;152,649258896894
"376";"2932309";95,4705079895302;184,738308536747;95,4705079895302
"377";"2932408";505,368024159819;444,954326543967;444,954326543967
"378";"2932457";527,45440003863;409,890091932414;409,890091932414
"379";"2932804";376,947280840069;313,226132352076;313,226132352076
"380";"2932903";163,405892803778;106,222719911285;106,222719911285
"381";"2933000";382,38482560083;208,685369836312;208,685369836312
"382";"2933059";372,625406428485;237,622323342054;237,622323342054
"383";"2933109";388,243259583393;264,634869095066;264,634869095066
"384";"2933158";462,571380559356;354,987392310983;354,987392310983
"385";"2933174";209,386157215245;116,057096219626;116,057096219626
"386";"2933208";203,458070574287;41,9381331218531;41,9381331218531
"387";"2933406";366,150941694743;315,833907188433;315,833907188433
"388";"2933455";624,031906187033;619,365271338712;619,365271338712
"389";"2933505";145,812987948673;161,523332680332;145,812987948673
"390";"2933604";586,327397012118;529,616539047436;529,616539047436
"391";"2902005";257,035678542794;367,736183996379;257,035678542794
"392";"2903706";138,47965101553;261,523924049839;138,47965101553
"393";"2904605";295,143155782306;390,134500963937;295,143155782306
"394";"2905156";210,000730876318;321,439741233149;210,000730876318
"395";"2905206";383,595613742009;464,326403358484;383,595613742009
"396";"2907103";526,646128159419;610,852916444441;526,646128159419
"397";"2908101";667,35047027599;766,468876920573;667,35047027599
"398";"2910776";565,575038904645;653,879022875978;565,575038904645
"399";"2911501";83,7037948032203;203,997321697642;83,7037948032203
"400";"2911709";413,761088118657;507,442979727671;413,761088118657
"401";"2912004";357,381917061902;457,354133555598;357,381917061902
"402";"2912707";94,1657225904255;175,420729891251;94,1657225904255
"403";"2914901";51,9809573756331;184,471308711724;51,9809573756331
"404";"2915106";129,072410033812;230,635766006151;129,072410033812
"405";"2915205";106,159695273611;220,775350117016;106,159695273611
"406";"2917334";487,380653891613;590,452223194914;487,380653891613
"407";"2917359";696,470330453064;780,819895942766;696,470330453064
"408";"2918001";158,719618347038;224,734627031037;158,719618347038
"409";"2920205";501,592687169804;594,076030609429;501,592687169804
"410";"2920304";307,344102617269;413,288540252062;307,344102617269
"411";"2920403";183,933164889347;272,045768016936;183,933164889347
"412";"2920700";74,1387859944288;164,542318449199;74,1387859944288
"413";"2921450";199,896495542306;298,75558195907;199,896495542306
"414";"2923407";456,619083889692;548,090628733261;456,619083889692
"415";"2926806";333,510702867695;435,58420105654;333,510702867695
"416";"2931004";244,60129776316;339,784252719391;244,60129776316
"417";"2932200";73,7342511157504;191,721890998989;73,7342511157504
