;ibge;road.dist;area.muni;dens.road
695;2910909;NA;NA;NA
696;2911006;NA;NA;NA
697;2911659;NA;NA;NA
698;2911808;NA;NA;NA
699;2912103;NA;NA;NA
700;2912301;43534,14998;1138713665;3,82E-05
701;2912806;30588,34816;770714130,2;3,97E-05
702;2913507;NA;NA;NA
703;2913606;144933,8051;1583450754;9,15E-05
704;2914653;59132,31387;924265143,1;6,40E-05
705;2914802;80640,49865;400719174,9;0,000201239
706;2915304;108956,0451;876238752,1;0,000124345
707;2915403;NA;NA;NA
708;2915502;29175,43688;270551013;0,000107837
709;2915601;82103,17246;2358803573;3,48E-05
710;2915809;NA;NA;NA
711;2916005;NA;NA;NA
712;2916203;7250,02967;452813983,6;1,60E-05
713;2916302;93462,20732;1012399978;9,23E-05
714;2916401;NA;NA;NA
715;2916609;8884,182875;420373182,6;2,11E-05
716;2916807;1994,837983;1673219594;1,19E-06
717;2917102;NA;NA;NA
718;2917409;NA;NA;NA
719;2918456;NA;NA;NA
720;2918555;40581,99643;328950507,8;0,000123368
721;2918902;NA;NA;NA
722;2919405;NA;NA;NA
723;2919702;NA;NA;NA
724;2919959;NA;NA;NA
725;2920007;NA;NA;NA
726;2920908;53456,39829;787899125,9;6,78E-05
727;2921104;NA;NA;NA
728;2921807;NA;NA;NA
729;2922003;153874,7844;1785465509;8,62E-05
730;2922706;NA;NA;NA
731;2923001;83759,6542;1316537127;6,36E-05
732;2923902;NA;NA;NA
733;2924504;43873,77778;628941400,6;6,98E-05
734;2924702;NA;NA;NA
735;2925006;37741,79583;827901445,7;4,56E-05
736;2925105;60114,53364;937037637,9;6,42E-05
737;2925303;119479,346;2285314257;5,23E-05
738;2925402;6601,539771;1110875345;5,94E-06
739;2925501;75143,28729;1686061610;4,46E-05
740;2925709;NA;NA;NA
741;2926657;NA;NA;NA
742;2927705;47033,4205;1458678629;3,22E-05
743;2927804;NA;NA;NA
744;2928059;29610,7766;680249533,7;4,35E-05
745;2929354;38976,35018;127827381,2;0,000304914
746;2930006;NA;NA;NA
747;2931350;49918,1582;1164904662;4,29E-05
748;2931806;NA;NA;NA
749;2932507;12188,81548;1221526548;9,98E-06
750;2932606;43874,1388;903069604,4;4,86E-05
751;2932705;27466,58779;509634224,6;5,39E-05
752;2933257;25231,64463;781726305,4;3,23E-05
753;2933307;138078,2782;3704911118;3,73E-05
754;3100104;51804,97097;881832031,7;5,87E-05
755;3100203;NA;NA;NA
756;3100302;34104,89805;471005108;7,24E-05
757;3100401;NA;NA;NA
758;3100500;19249,29224;816223261,3;2,36E-05
759;3100609;NA;NA;NA
760;3100708;NA;NA;NA
761;3100807;NA;NA;NA
762;3100906;NA;NA;NA
763;3101003;75685,11937;1260557955;6,00E-05
764;3101102;89845,26589;1349635495;6,66E-05
765;3101201;28897,19263;649181658,8;4,45E-05
766;3101300;NA;NA;NA
767;3101409;NA;NA;NA
768;3101508;95783,59664;510526730,8;0,000187617
769;3101607;70053,56427;849977492,8;8,24E-05
770;3101631;11943,71649;130767807,9;9,13E-05
771;3101706;84783,62189;2294533120;3,70E-05
772;3101805;34957,88478;167245796,3;0,000209021
773;3101904;27327,61666;454618327,9;6,01E-05
774;3102001;NA;NA;NA
775;3102050;NA;NA;NA
776;3102100;NA;NA;NA
777;3102209;NA;NA;NA
778;3102308;NA;NA;NA
779;3102407;NA;NA;NA
780;3102506;2476,221706;136253387,6;1,82E-05
781;3102605;26148,24746;469319754,5;5,57E-05
782;3102704;93121,16823;696348236,4;0,000133728
783;3102803;7653,91407;1004624692;7,62E-06
784;3102852;NA;NA;NA
785;3102902;9955,739424;529705670,1;1,88E-05
786;3103009;59396,00804;787398303,9;7,54E-05
787;3103108;NA;NA;NA
788;3103207;NA;NA;NA
789;3103306;NA;NA;NA
790;3103405;78444,06688;2240124952;3,50E-05
791;3103504;194337,3196;2733153016;7,11E-05
792;3103603;15437,21958;89362604,05;0,000172748
793;3103702;NA;NA;NA
794;3103751;29440,41346;295886514,1;9,95E-05
795;3103801;17406,8932;173813881,9;0,000100147
796;3103900;18730,02498;245327961,8;7,63E-05
797;3104007;78359,41234;1164364564;6,73E-05
798;3104106;4309,831725;162908085,3;2,65E-05
799;3104205;29776,5938;509507420,4;5,84E-05
800;3104304;21269,32071;282995470,5;7,52E-05
801;3104403;24667,35785;159448757,3;0,000154704
802;3104452;NA;NA;NA
803;3104502;NA;NA;NA
804;3104601;NA;NA;NA
805;3104700;9803,298933;1837811377;5,33E-06
806;3104809;41583,53409;1254058037;3,32E-05
807;3104908;92998,72144;749960616,8;0,000124005
808;3105004;NA;NA;NA
809;3105103;38717,60367;1455050690;2,66E-05
810;3105202;NA;NA;NA
811;3105301;20338,31582;47252196,83;0,000430421
812;3105400;11826,11816;340521789,1;3,47E-05
813;3105509;NA;NA;NA
814;3105608;81053,44541;758872257,1;0,000106808
815;3105707;NA;NA;NA
816;3105905;13185,61248;82027853,24;0,000160746
817;3106002;44537,9898;109162033,5;0,000407999
818;3106101;6771,583914;393014922,4;1,72E-05
819;3106200;104549,1895;331232880,9;0,000315637
820;3106309;22735,53634;335236401,2;6,78E-05
821;3106408;7184,943927;365717688,1;1,96E-05
822;3106507;44731,52916;587671984,5;7,61E-05
823;3106606;NA;NA;NA
824;3106655;NA;NA;NA
825;3106705;74892,56226;343640740,1;0,000217939
826;3106804;NA;NA;NA
827;3106903;20070,54786;140103342,4;0,000143255
828;3107000;NA;NA;NA
829;3107109;124012,7345;860072153,5;0,000144189
830;3107208;NA;NA;NA
831;3107307;127033,3412;3226663247;3,94E-05
832;3107406;47356,95007;1212605180;3,91E-05
833;3107505;35045,14049;411774466,3;8,51E-05
834;3107604;52880,34998;208312912,4;0,000253851
835;3107703;16738,25265;195579159,8;8,56E-05
836;3107802;NA;NA;NA
837;3107901;NA;NA;NA
838;3108008;26002,91083;704492372,4;3,69E-05
839;3108107;NA;NA;NA
840;3108206;44423,40673;1849758107;2,40E-05
841;3108255;NA;NA;NA
842;3108305;13581,01071;300972253,3;4,51E-05
843;3108404;44244,58826;333999950,7;0,000132469
844;3108503;NA;NA;NA
845;3108552;9382,075239;2508279423;3,74E-06
846;3108602;NA;NA;NA
847;3108701;NA;NA;NA
848;3108800;NA;NA;NA
849;3108909;9559,123505;367432199,4;2,60E-05
850;3109006;48264,63043;639057241;7,55E-05
851;3109105;NA;NA;NA
852;3109204;74926,69553;1599020594;4,69E-05
853;3109253;14000,77012;162096131,8;8,64E-05
854;3109303;NA;NA;NA
855;3109402;131576,4914;7212754137;1,82E-05
856;3109451;NA;NA;NA
857;3109501;27373,6312;368100494,1;7,44E-05
858;3109600;NA;NA;NA
859;3109709;17325,91033;304049891,7;5,70E-05
860;3109808;451,3823537;200894883,4;2,25E-06
861;3109907;45846,48456;155929843,6;0,00029402
862;3110004;33853,91042;542370514,7;6,24E-05
863;3110103;17,27656152;106621567,8;1,62E-07
864;3110202;5402,455059;83083170,59;6,50E-05
865;3110301;99691,8819;711195249,4;0,000140175
866;3110400;NA;NA;NA
867;3110509;21588,7945;528424736;4,09E-05
868;3110608;26065,05802;244446002,5;0,000106629
869;3110707;10688,2904;246187265,2;4,34E-05
870;3110806;36606,65437;442959221,2;8,26E-05
871;3110905;31478,82295;335333217,8;9,39E-05
872;3111002;41799,92273;577609043;7,24E-05
873;3111101;209138,0499;3649294124;5,73E-05
874;3111150;NA;NA;NA
875;3111200;39372,57854;527812164;7,46E-05
876;3111309;8244,26224;275259059,5;3,00E-05
877;3111408;66053,98911;1265137594;5,22E-05
878;3111507;68218,38029;710353769,2;9,60E-05
879;3111606;64996,84055;769005875,9;8,45E-05
880;3111705;NA;NA;NA
881;3111804;85345,63393;839755248,7;0,000101632
882;3111903;32201,03211;212552619,3;0,000151497
883;3112000;24934,10549;719952985,6;3,46E-05
884;3112059;NA;NA;NA
885;3112109;NA;NA;NA
886;3112208;NA;NA;NA
887;3112307;NA;NA;NA
888;3112406;NA;NA;NA
889;3112505;10808,95439;95274773,42;0,00011345
890;3112604;NA;NA;NA
891;3112653;NA;NA;NA
892;3112703;NA;NA;NA
893;3112802;NA;NA;NA
894;3112901;1592,296173;187936276,2;8,47E-06
895;3113008;56123,90189;1243681214;4,51E-05
896;3113107;12803,30487;159891677,9;8,01E-05
897;3113206;34970,80364;487064618;7,18E-05
898;3113305;9342,734425;353926604,7;2,64E-05
899;3113404;158952,2221;1260539067;0,000126099
900;3113503;8175,766267;1456473502;5,61E-06
901;3113602;20987,9748;180885666,9;0,000116029
902;3113701;NA;NA;NA
903;3113800;NA;NA;NA
904;3113909;28608,44654;505934304,7;5,65E-05
905;3114006;23151,90874;356894260,2;6,49E-05
906;3114105;33380,62017;322029871,9;0,000103657
907;3114204;NA;NA;NA
908;3114303;155515,2147;1307328362;0,000118957
909;3114402;39237,94677;1065179117;3,68E-05
910;3114501;43357,65464;399703586,6;0,000108475
911;3114550;NA;NA;NA
912;3114600;NA;NA;NA
913;3114709;NA;NA;NA
914;3114808;26246,41944;282048208,4;9,31E-05
915;3114907;NA;NA;NA
916;3115003;NA;NA;NA
917;3115102;815,9385084;665935380,9;1,23E-06
918;3115201;17506,01932;272814153,5;6,42E-05
919;3115300;14744,18417;492081818,3;3,00E-05
920;3115359;NA;NA;NA
921;3115409;NA;NA;NA
922;3115458;57109,04216;419776235,5;0,000136046
923;3115474;NA;NA;NA
924;3115508;26173,9436;100402527,4;0,00026069
925;3115607;NA;NA;NA
926;3115706;NA;NA;NA
927;3115805;34599,81902;327233861;0,000105734
928;3115904;21804,81151;152813794,5;0,000142689
929;3116001;NA;NA;NA
930;3116100;62356,39329;831731846,1;7,50E-05
931;3116159;NA;NA;NA
932;3116209;32845,33253;252908100,8;0,000129871
933;3116308;NA;NA;NA
934;3116407;NA;NA;NA
935;3116506;44334,43458;719968531,9;6,16E-05
936;3116605;24547,53525;630210686,5;3,90E-05
937;3116704;16190,84301;106929505,7;0,000151416
938;3116803;NA;NA;NA
939;3116902;141572,0165;1041272476;0,000135961
940;3117009;NA;NA;NA
941;3117108;NA;NA;NA
942;3117207;NA;NA;NA
943;3117306;50020,83473;1341708866;3,73E-05
944;3117405;8190,779374;254228993,9;3,22E-05
945;3117504;NA;NA;NA
946;3117603;20625,23243;250107048,4;8,25E-05
947;3117702;NA;NA;NA
948;3117801;NA;NA;NA
949;3117836;NA;NA;NA
950;3117876;NA;NA;NA
951;3117900;19859,96636;205019536,5;9,69E-05
952;3118007;35498,473;303929452,6;0,000116798
953;3118106;NA;NA;NA
954;3118205;19498,92391;619023163,2;3,15E-05
955;3118304;44157,96128;370095466,5;0,000119315
956;3118403;111321,9454;1485151910;7,50E-05
957;3118502;NA;NA;NA
958;3118601;87647,13076;194933558,2;0,000449626
959;3118700;30707,99144;295939525,1;0,000103764
960;3118809;27366,88626;2223702710;1,23E-05
961;3118908;NA;NA;NA
962;3119005;NA;NA;NA
963;3119104;63965,64411;2523490550;2,53E-05
964;3119203;NA;NA;NA
965;3119302;92515,89912;3314657721;2,79E-05
966;3119401;27599,68018;221396643,2;0,000124662
967;3119500;NA;NA;NA
968;3119609;NA;NA;NA
969;3119708;NA;NA;NA
970;3119807;96822,06794;657072671,2;0,000147354
971;3119906;7317,373756;123583717,8;5,92E-05
972;3119955;3676,131892;101038910,4;3,64E-05
973;3120003;NA;NA;NA
974;3120102;NA;NA;NA
975;3120151;NA;NA;NA
976;3120201;NA;NA;NA
977;3120300;NA;NA;NA
978;3120409;15691,08558;132814872,3;0,000118143
979;3120508;NA;NA;NA
980;3120607;1492,642282;167049250,5;8,94E-06
981;3120706;27921,19114;187709752,2;0,000148747
982;3120805;NA;NA;NA
983;3120839;NA;NA;NA
984;3120870;19374,94805;569042743,4;3,40E-05
985;3120904;190424,4657;3293861557;5,78E-05
986;3121001;NA;NA;NA
987;3121100;58537,81743;408155202,7;0,00014342
988;3121209;101074,3561;1378497099;7,33E-05
989;3121258;23018,47115;102978106,2;0,000223528
990;3121308;NA;NA;NA
991;3121407;NA;NA;NA
992;3121506;NA;NA;NA
993;3121605;34371,74158;3890668062;8,83E-06
994;3121704;NA;NA;NA
995;3121803;NA;NA;NA
996;3121902;NA;NA;NA
997;3122009;30261,03559;338230501,7;8,95E-05
998;3122108;NA;NA;NA
999;3122207;NA;NA;NA
1000;3122306;42273,4064;707550674,4;5,97E-05
1001;3122355;13689,52104;117895742,2;0,000116115
1002;3122405;NA;NA;NA
1003;3122454;NA;NA;NA
1004;3122470;39219,435;817112471,4;4,80E-05
1005;3122504;21118,23197;59610185,85;0,000354272
1006;3122603;NA;NA;NA
1007;3122702;NA;NA;NA
1008;3122801;NA;NA;NA
1009;3122900;NA;NA;NA
1010;3123007;NA;NA;NA
1011;3123106;NA;NA;NA
1012;3123205;NA;NA;NA
1013;3123304;NA;NA;NA
1014;3123403;NA;NA;NA
1015;3123502;7549,668832;313213809,7;2,41E-05
1016;3123528;12337,02061;217746737,9;5,67E-05
1017;3123601;36404,67243;499184949,9;7,29E-05
1018;3123700;35162,31476;187363892,8;0,000187669
1019;3123809;40271,75281;607985375,1;6,62E-05
1020;3123858;NA;NA;NA
1021;3123908;NA;NA;NA
1022;3124005;21587,12667;357754385;6,03E-05
1023;3124104;63940,33158;909071249,8;7,03E-05
1024;3124203;61,48719666;318116656,8;1,93E-07
1025;3124302;28369,86743;1869716762;1,52E-05
1026;3124401;NA;NA;NA
1027;3124500;25595,12367;243742703,8;0,000105009
1028;3124609;25260,54229;131483184,5;0,00019212
1029;3124708;5300,069266;635586258,5;8,34E-06
1030;3124807;33918,51682;823478889;4,12E-05
1031;3124906;15770,20372;309785349,3;5,09E-05
1032;3125002;10447,91128;103807934,2;0,000100647
1033;3125101;30101,43543;244496307,5;0,000123116
1034;3125200;12345,45779;85970127,65;0,000143602
1035;3125309;NA;NA;NA
1036;3125408;NA;NA;NA
1037;3125507;NA;NA;NA
1038;3125606;NA;NA;NA
1039;3125705;62686,43298;1553392283;4,04E-05
1040;3125804;11354,35327;152103690;7,46E-05
1041;3125903;NA;NA;NA
1042;3125952;24398,30675;358072951,4;6,81E-05
1043;3126000;21592,42784;194103035,5;0,000111242
1044;3126109;61910,77588;1500830036;4,13E-05
1045;3126208;NA;NA;NA
1046;3126307;9506,765408;218800581,7;4,34E-05
1047;3126406;NA;NA;NA
1048;3126505;7605,63721;462049430,6;1,65E-05
1049;3126604;23950,27373;1575105840;1,52E-05
1050;3126703;102801,32;2746905018;3,74E-05
1051;3126752;NA;NA;NA
1052;3126802;11222,59142;627265291,7;1,79E-05
1053;3126901;42145,20708;470255568,2;8,96E-05
1054;3126950;NA;NA;NA
1055;3127008;48149,28857;200010124,6;0,000240734
1056;3127057;NA;NA;NA
1057;3127073;53193,12265;763555389,7;6,97E-05
1058;3127107;175512,7428;2427662235;7,23E-05
1059;3127206;NA;NA;NA
1060;3127305;39319,84139;721060944,8;5,45E-05
1061;3127339;NA;NA;NA
1062;3127354;NA;NA;NA
1063;3127370;NA;NA;NA
1064;3127388;NA;NA;NA
1065;3127404;NA;NA;NA
1066;3127503;NA;NA;NA
1067;3127602;NA;NA;NA
1068;3127701;235615,7313;2346128049;0,000100427
1069;3127800;140299,9452;3886654344;3,61E-05
1070;3127909;NA;NA;NA
1071;3128006;NA;NA;NA
1072;3128105;NA;NA;NA
1073;3128204;11409,78111;348683976;3,27E-05
1074;3128253;NA;NA;NA
1075;3128303;NA;NA;NA
1076;3128402;NA;NA;NA
1077;3128501;12348,67481;88675880,56;0,000139256
1078;3128600;NA;NA;NA
1079;3128709;18833,82596;286385141,3;6,58E-05
1080;3128808;NA;NA;NA
1081;3128907;45120,86557;366849289,6;0,000122996
1082;3129004;11999,77696;293757985,8;4,08E-05
1083;3129103;122927,9368;1848310749;6,65E-05
1084;3129202;NA;NA;NA
1085;3129301;38628,15311;341013741,3;0,000113274
1086;3129400;NA;NA;NA
1087;3129509;111733,9286;2703857386;4,13E-05
1088;3129608;757,4277278;874072777,1;8,67E-07
1089;3129657;NA;NA;NA
1090;3129707;16496,62437;562320699,6;2,93E-05
1091;3129806;NA;NA;NA
1092;3129905;NA;NA;NA
1093;3130002;NA;NA;NA
1094;3130051;NA;NA;NA
1095;3130101;13261,89778;110867156,1;0,00011962
1096;3130200;23900,57068;218172970,4;0,000109549
1097;3130309;38117,6511;627793837,9;6,07E-05
1098;3130408;NA;NA;NA
1099;3130507;28079,10153;376105344,7;7,47E-05
1100;3130556;16105,62481;197049121,1;8,17E-05
1101;3130606;NA;NA;NA
1102;3130655;NA;NA;NA
1103;3130705;44448,805;831217243,2;5,35E-05
1104;3130804;NA;NA;NA
1105;3130903;61392,36531;859401903,3;7,14E-05
1106;3131000;14831,85735;244823252,9;6,06E-05
1107;3131109;NA;NA;NA
1108;3131158;20417,91899;113368823,2;0,000180102
1109;3131208;42589,957;457213130,5;9,32E-05
1110;3131307;29351,96755;165011357,2;0,000177878
1111;3131406;NA;NA;NA
1112;3131505;23350,41327;298057084,5;7,83E-05
1113;3131604;NA;NA;NA
1114;3131703;16017,55656;1253690949;1,28E-05
1115;3131802;NA;NA;NA
1116;3131901;90463,76101;542383386,8;0,000166789
1117;3132008;NA;NA;NA
1118;3132107;21835,0625;1224565405;1,78E-05
1119;3132206;35832,17573;410164071,3;8,74E-05
1120;3132305;NA;NA;NA
1121;3132404;45433,49108;294612921,8;0,000154214
1122;3132503;NA;NA;NA
1123;3132602;NA;NA;NA
1124;3132701;66194,35733;1421263770;4,66E-05
1125;3132800;NA;NA;NA
1126;3132909;26106,11271;243813008,8;0,000107074
1127;3133006;43713,62977;431453694,2;0,000101317
1128;3133105;21345,20751;143248334,9;0,000149008
1129;3133204;11601,84416;489516953,9;2,37E-05
1130;3133303;75364,95944;679709868,5;0,000110878
1131;3133402;82680,99096;1802219006;4,59E-05
1132;3133501;26917,16267;1039693411;2,59E-05
1133;3133600;22555,24701;177272956,3;0,000127235
1134;3133709;20357,60471;294933096,4;6,90E-05
1135;3133758;NA;NA;NA
1136;3133808;1345,817826;495395165,3;2,72E-06
1137;3133907;NA;NA;NA
1138;3134004;80964,36251;1652044500;4,90E-05
1139;3134103;44229,68804;452861538,8;9,77E-05
1140;3134202;175252,4257;2597492038;6,75E-05
1141;3134301;17195,51093;234616317,7;7,33E-05
1142;3134400;24786,32939;1403710385;1,77E-05
1143;3134509;24789,65701;371729120,5;6,67E-05
1144;3134608;NA;NA;NA
1145;3134707;45561,37592;1393176669;3,27E-05
1146;3134806;42599,08196;409230684,3;0,000104096
1147;3134905;NA;NA;NA
1148;3135001;20896,74514;163860686,1;0,000127528
1149;3135050;3144,489056;2625576104;1,20E-06
1150;3135076;37213,11773;517753986,9;7,19E-05
1151;3135100;NA;NA;NA
1152;3135209;NA;NA;NA
1153;3135308;NA;NA;NA
1154;3135357;NA;NA;NA
1155;3135407;NA;NA;NA
1156;3135456;NA;NA;NA
1157;3135506;NA;NA;NA
1158;3135605;64099,78419;1267528772;5,06E-05
1159;3135704;NA;NA;NA
1160;3135803;145109,8835;3515742645;4,13E-05
1161;3135902;38517,26166;153731955,8;0,000250548
1162;3136009;NA;NA;NA
1163;3136108;NA;NA;NA
1164;3136207;24487,07054;99169276,22;0,000246922
1165;3136306;280589,5432;10721705953;2,62E-05
1166;3136405;54704,80001;790477625,6;6,92E-05
1167;3136504;NA;NA;NA
1168;3136520;NA;NA;NA
1169;3136553;NA;NA;NA
1170;3136579;NA;NA;NA
1171;3136603;15004,7074;172088974,9;8,72E-05
1172;3136652;20806,37021;97105009,78;0,000214267
1173;3136702;157176,5255;1435500360;0,000109493
1174;3136801;NA;NA;NA
1175;3136900;NA;NA;NA
1176;3137007;NA;NA;NA
1177;3137106;NA;NA;NA
1178;3137205;NA;NA;NA
1179;3137304;14459,84429;600088442,4;2,41E-05
1180;3137403;NA;NA;NA
1181;3137502;113877,8868;840663346;0,000135462
1182;3137536;39740,85182;1236089030;3,22E-05
1183;3137601;NA;NA;NA
1184;3137700;NA;NA;NA
1185;3137809;27948,89299;212948009,4;0,000131247
1186;3137908;NA;NA;NA
1187;3138005;26473,10765;205071846,1;0,000129092
1188;3138104;4975,984009;3201778150;1,55E-06
1189;3138203;72017,27823;564292950,3;0,000127624
1190;3138302;1127,324455;351723912,4;3,21E-06
1191;3138351;NA;NA;NA
1192;3138401;110921,2714;943711923,3;0,000117537
1193;3138500;26550,23806;401062736,1;6,62E-05
1194;3138609;60522,80958;848165053,1;7,14E-05
1195;3138625;NA;NA;NA
1196;3138658;NA;NA;NA
1197;3138674;NA;NA;NA
1198;3138682;NA;NA;NA
1199;3138708;NA;NA;NA
1200;3138807;67181,70277;1170871646;5,74E-05
1201;3138906;NA;NA;NA
1202;3139003;38332,22205;585621684;6,55E-05
1203;3139102;NA;NA;NA
1204;3139201;NA;NA;NA
1205;3139250;NA;NA;NA
1206;3139300;114390,864;1949091579;5,87E-05
1207;3139409;88555,85684;629236658,8;0,000140735
1208;3139508;NA;NA;NA
1209;3139607;NA;NA;NA
1210;3139706;NA;NA;NA
1211;3139805;13379,74729;371687768;3,60E-05
1212;3139904;NA;NA;NA
1213;3140001;20434,00509;1194150965;1,71E-05
1214;3140100;NA;NA;NA
1215;3140159;NA;NA;NA
1216;3140209;17295,97932;77361869,27;0,000223572
1217;3140308;16252,56896;546220788,2;2,98E-05
1218;3140407;NA;NA;NA
1219;3140506;NA;NA;NA
1220;3140530;20007,72049;113424270,5;0,000176397
1221;3140555;NA;NA;NA
1222;3140605;NA;NA;NA
1223;3140704;19329,10201;301167486,7;6,42E-05
1224;3140803;19976,15648;157059522,5;0,000127188
1225;3140852;24891,81858;1949040183;1,28E-05
1226;3140902;26744,89875;267295649,7;0,000100057
1227;3141009;NA;NA;NA
1228;3141108;3336,164945;252140455,2;1,32E-05
1229;3141207;NA;NA;NA
1230;3141306;NA;NA;NA
1231;3141405;96197,33712;1437315520;6,69E-05
1232;3141504;NA;NA;NA
1233;3141603;NA;NA;NA
1234;3141702;NA;NA;NA
1235;3141801;40829,07796;1814285138;2,25E-05
1236;3141900;NA;NA;NA
1237;3142007;NA;NA;NA
1238;3142106;28719,94989;301977198,2;9,51E-05
