"";"ibge";"id.sus";"mortes";"mortes.diabetes";"mortes.hipertensao";"estabelecimentos.saude";"leitos";"profissionais.saude";"aux.enf.intensivista";"sup.enf.intensivista";"sup.med.intensivista";"sup.med.infectologista";"p_diabetes";"p_hipertensao"
"1520";2604106;"260410";2284;121;62;4;891;6163;NA;6;17;6;0,0529772329246935;0,0271453590192644
"1521";2604155;"260415";89;4;3;1;28;141;NA;NA;NA;NA;0,0449438202247191;0,0337078651685393
"1522";2604205;"260420";264;22;18;1;27;182;NA;NA;NA;NA;0,0833333333333333;0,0681818181818182
"1523";2604304;"260430";65;9;2;1;18;126;NA;NA;NA;NA;0,138461538461538;0,0307692307692308
"1524";2604403;"260440";80;5;2;1;19;113;NA;NA;NA;NA;0,0625;0,025
"1525";2604502;"260450";145;13;9;2;40;190;NA;NA;NA;NA;0,0896551724137931;0,0620689655172414
"1526";2604601;"260460";168;9;3;1;21;170;NA;NA;NA;NA;0,0535714285714286;0,0178571428571429
"1527";2604700;"260470";105;8;9;1;23;123;NA;NA;NA;NA;0,0761904761904762;0,0857142857142857
"1528";2604809;"260480";74;7;6;2;39;151;NA;NA;NA;NA;0,0945945945945946;0,0810810810810811
"1529";2604908;"260490";102;8;2;2;19;131;NA;NA;NA;NA;0,0784313725490196;0,0196078431372549
"1530";2605004;"260500";217;11;11;3;20;212;NA;NA;NA;NA;0,0506912442396313;0,0506912442396313
"1531";2605103;"260510";243;16;5;3;76;268;NA;NA;NA;NA;0,065843621399177;0,0205761316872428
"1532";2605152;"260515";92;2;6;2;27;185;NA;NA;NA;NA;0,0217391304347826;0,0652173913043478
"1533";2605202;"260520";443;20;15;1;83;447;NA;NA;NA;1;0,0451467268623025;0,0338600451467269
"1534";2605301;"260530";200;12;6;2;33;283;NA;NA;NA;NA;0,06;0,03
"1535";2605400;"260540";183;16;9;1;17;177;NA;NA;NA;NA;0,087431693989071;0,0491803278688525
"1536";2605459;"260545";8;0;NA;2;10;96;NA;NA;NA;NA;0;NA
"1537";2605509;"260550";83;3;2;1;7;85;NA;NA;NA;NA;0,036144578313253;0,0240963855421687
"1538";2605608;"260560";148;12;5;1;22;150;NA;NA;NA;NA;0,0810810810810811;0,0337837837837838
"1539";2605707;"260570";181;15;4;4;71;243;NA;NA;NA;NA;0,0828729281767956;0,0220994475138122
"1540";2605806;"260580";109;7;5;1;11;123;NA;NA;NA;NA;0,0642201834862385;0,0458715596330275
"1541";2605905;"260590";156;15;7;1;23;189;NA;NA;NA;NA;0,0961538461538462;0,0448717948717949
"1542";2606002;"260600";946;71;52;3;333;1707;19;6;1;1;0,0750528541226216;0,0549682875264271
"1543";2606101;"260610";177;13;7;1;24;188;NA;NA;NA;NA;0,0734463276836158;0,0395480225988701
"1544";2606200;"260620";538;31;32;1;141;1093;NA;NA;NA;2;0,0576208178438662;0,0594795539033457
"1545";2606309;"260630";40;0;1;1;19;82;NA;NA;NA;NA;0;0,025
"1546";2606408;"260640";655;52;18;2;98;652;NA;NA;NA;1;0,0793893129770992;0,0274809160305344
"1547";2606507;"260650";118;8;8;1;22;151;NA;NA;NA;NA;0,0677966101694915;0,0677966101694915
"1548";2606606;"260660";137;6;3;4;19;229;NA;NA;NA;NA;0,0437956204379562;0,0218978102189781
"1549";2606705;"260670";64;2;2;5;16;65;NA;NA;NA;NA;0,03125;0,03125
"1550";2606804;"260680";690;29;23;2;342;1228;NA;NA;NA;1;0,0420289855072464;0,0333333333333333
"1551";2606903;"260690";86;8;4;1;16;94;NA;NA;NA;NA;0,0930232558139535;0,0465116279069767
"1552";2607604;"260760";118;4;4;1;14;374;NA;NA;NA;NA;0,0338983050847458;0,0338983050847458
"1553";2607000;"260700";75;0;3;2;13;169;NA;NA;NA;NA;0;0,04
"1554";2607109;"260710";30;1;1;1;4;60;NA;NA;NA;NA;0,0333333333333333;0,0333333333333333
"1555";2607208;"260720";497;26;19;7;32;1255;NA;NA;NA;NA;0,0523138832997988;0,0382293762575453
"1556";2607307;"260730";169;6;14;1;38;288;NA;NA;NA;NA;0,0355029585798817;0,0828402366863905
"1557";2607406;"260740";22;1;3;2;14;78;NA;NA;NA;NA;0,0454545454545455;0,136363636363636
"1558";2607505;"260750";153;10;12;3;21;175;NA;NA;NA;NA;0,065359477124183;0,0784313725490196
"1559";2607653;"260765";233;16;19;1;42;341;NA;NA;NA;NA;0,0686695278969957;0,0815450643776824
"1560";2607703;"260770";110;12;5;2;25;130;NA;NA;NA;NA;0,109090909090909;0,0454545454545455
"1561";2607752;"260775";146;7;3;1;1;236;NA;NA;NA;NA;0,0479452054794521;0,0205479452054795
"1562";2607802;"260780";103;4;9;2;14;133;NA;NA;NA;NA;0,0388349514563107;0,087378640776699
"1563";2607901;"260790";4083;184;118;1;726;4809;NA;0;7;1;0,0450649032574088;0,0289003183933382
"1564";2607950;"260795";66;4;6;2;32;129;NA;NA;NA;NA;0,0606060606060606;0,0909090909090909
"1565";2608008;"260800";134;7;11;3;13;136;NA;NA;NA;NA;0,0522388059701493;0,082089552238806
"1566";2608057;"260805";91;2;10;2;23;236;NA;NA;NA;NA;0,021978021978022;0,10989010989011
"1567";2608107;"260810";211;10;9;1;23;210;NA;NA;NA;NA;0,0473933649289099;0,042654028436019
"1568";2608206;"260820";95;9;1;1;14;115;NA;NA;NA;NA;0,0947368421052632;0,0105263157894737
"1569";2608255;"260825";90;6;3;1;6;86;NA;NA;NA;NA;0,0666666666666667;0,0333333333333333
"1570";2608305;"260830";118;18;8;3;9;135;NA;NA;NA;NA;0,152542372881356;0,0677966101694915
"1571";2608404;"260840";127;10;10;1;18;114;NA;NA;NA;NA;0,078740157480315;0,078740157480315
"1572";2608503;"260850";157;10;8;1;20;196;NA;NA;NA;NA;0,0636942675159236;0,0509554140127389
"1573";2608453;"260845";133;7;6;2;13;161;NA;NA;NA;NA;0,0526315789473684;0,0451127819548872
"1574";2608602;"260860";83;6;5;1;26;128;NA;NA;NA;NA;0,072289156626506;0,0602409638554217
"1575";2608701;"260870";116;12;5;4;17;93;NA;NA;NA;NA;0,103448275862069;0,0431034482758621
"1576";2608750;"260875";120;2;7;1;27;258;NA;NA;NA;NA;0,0166666666666667;0,0583333333333333
"1577";2608800;"260880";304;26;17;1;21;205;NA;NA;NA;NA;0,0855263157894737;0,0559210526315789
"1578";2608909;"260890";475;34;27;2;126;853;NA;NA;NA;1;0,071578947368421;0,0568421052631579
"1579";2609006;"260900";200;21;14;2;52;243;NA;NA;NA;NA;0,105;0,07
"1580";2609105;"260910";93;6;4;1;9;129;NA;NA;NA;NA;0,0645161290322581;0,043010752688172
"1581";2609154;"260915";83;4;2;3;16;137;NA;NA;NA;NA;0,0481927710843374;0,0240963855421687
"1582";2609204;"260920";62;5;4;1;13;73;NA;NA;NA;NA;0,0806451612903226;0,0645161290322581
"1583";2609303;"260930";95;2;6;1;34;155;NA;NA;NA;NA;0,0210526315789474;0,0631578947368421
"1584";2614303;"261430";58;2;3;1;22;103;NA;NA;NA;NA;0,0344827586206897;0,0517241379310345
"1585";2609402;"260940";392;32;6;2;67;435;3;1;2;NA;0,0816326530612245;0,0153061224489796
"1586";2609501;"260950";269;17;21;1;40;364;NA;NA;NA;NA;0,0631970260223048;0,0780669144981413
"1587";2609600;"260960";2912;147;81;3;489;2253;NA;0;2;4;0,0504807692307692;0,0278159340659341
"1588";2609709;"260970";174;9;9;1;20;161;NA;NA;NA;NA;0,0517241379310345;0,0517241379310345
"1589";2609808;"260980";79;1;6;1;11;110;NA;NA;NA;NA;0,0126582278481013;0,0759493670886076
"1590";2609907;"260990";413;27;13;3;98;721;NA;4;1;1;0,0653753026634383;0,0314769975786925
"1591";2610004;"261000";450;33;19;2;274;898;NA;11;1;1;0,0733333333333333;0,0422222222222222
"1592";2610103;"261010";63;2;1;1;10;79;NA;NA;NA;NA;0,0317460317460317;0,0158730158730159
"1593";2610202;"261020";200;17;16;1;26;179;NA;NA;NA;NA;0,085;0,08
"1594";2610301;"261030";106;6;1;1;20;126;NA;NA;NA;NA;0,0566037735849057;0,00943396226415094
"1595";2610400;"261040";127;6;5;1;29;167;NA;NA;NA;NA;0,047244094488189;0,0393700787401575
"1596";2610509;"261050";208;12;8;3;25;206;NA;NA;NA;NA;0,0576923076923077;0,0384615384615385
"1597";2610608;"261060";333;17;7;2;141;435;NA;NA;NA;NA;0,0510510510510511;0,021021021021021
"1598";2610707;"261070";2153;91;75;2;519;2707;NA;0;21;2;0,0422666047375755;0,0348351137947051
"1599";2610806;"261080";148;19;7;2;23;196;NA;NA;NA;NA;0,128378378378378;0,0472972972972973
"1600";2610905;"261090";482;42;33;1;167;591;NA;NA;NA;NA;0,0871369294605809;0,0684647302904564
"1601";2611002;"261100";209;15;16;3;119;273;NA;NA;NA;NA;0,0717703349282297;0,076555023923445
"1602";2611101;"261110";1816;92;80;6;726;4821;1;2;3;3;0,0506607929515418;0,0440528634361234
"1603";2611200;"261120";95;15;9;2;14;118;NA;NA;NA;NA;0,157894736842105;0,0947368421052632
"1604";2611309;"261130";163;12;8;4;21;171;NA;NA;NA;NA;0,0736196319018405;0,049079754601227
"1605";2611408;"261140";71;2;7;2;4;84;NA;NA;NA;NA;0,028169014084507;0,0985915492957746
"1606";2611507;"261150";138;14;4;2;50;165;NA;NA;NA;NA;0,101449275362319;0,0289855072463768
"1607";2611533;"261153";44;0;1;2;NA;110;NA;NA;NA;NA;0;0,0227272727272727
"1608";2611606;"261160";11260;530;290;14;8328;33676;40;94;121;80;0,0470692717584369;0,0257548845470693
"1609";2611705;"261170";182;11;3;1;30;149;NA;NA;NA;NA;0,0604395604395604;0,0164835164835165
"1610";2611804;"261180";270;23;18;1;7;285;NA;NA;NA;NA;0,0851851851851852;0,0666666666666667
"1611";2611903;"261190";130;8;4;1;16;156;NA;NA;NA;NA;0,0615384615384615;0,0307692307692308
"1612";2612000;"261200";94;0;2;1;20;100;NA;NA;NA;NA;0;0,0212765957446809
"1613";2612109;"261210";48;3;2;1;5;62;NA;NA;NA;NA;0,0625;0,0416666666666667
"1614";2612208;"261220";380;24;11;5;232;921;NA;NA;NA;NA;0,0631578947368421;0,0289473684210526
"1615";2612307;"261230";111;7;5;1;19;147;NA;NA;NA;NA;0,0630630630630631;0,045045045045045
"1616";2612406;"261240";156;12;11;1;14;134;NA;NA;NA;NA;0,0769230769230769;0,0705128205128205
"1617";2612455;"261245";64;3;3;1;24;142;NA;NA;NA;NA;0,046875;0,046875
"1618";2612471;"261247";90;6;NA;1;15;94;NA;NA;NA;NA;0,0666666666666667;NA
"1619";2612505;"261250";477;32;20;1;76;614;NA;NA;NA;NA;0,0670859538784067;0,0419287211740042
"1620";2612554;"261255";75;6;1;1;17;69;NA;NA;NA;NA;0,08;0,0133333333333333
"1621";2612604;"261260";194;10;5;2;43;265;NA;NA;NA;NA;0,0515463917525773;0,0257731958762887
"1622";2612703;"261270";108;8;6;6;NA;94;NA;NA;NA;NA;0,0740740740740741;0,0555555555555556
"1623";2612802;"261280";68;8;7;1;13;125;NA;NA;NA;NA;0,117647058823529;0,102941176470588
"1624";2612901;"261290";68;4;3;1;28;78;NA;NA;NA;NA;0,0588235294117647;0,0441176470588235
"1625";2613008;"261300";340;20;17;1;46;271;NA;NA;NA;NA;0,0588235294117647;0,05
"1626";2613107;"261310";297;16;3;1;53;187;NA;NA;NA;NA;0,0538720538720539;0,0101010101010101
"1627";2613206;"261320";162;16;8;1;20;191;NA;NA;NA;NA;0,0987654320987654;0,0493827160493827
"1628";2613305;"261330";176;8;11;1;34;198;NA;NA;NA;NA;0,0454545454545455;0,0625
"1629";2613404;"261340";146;15;7;2;22;122;NA;NA;NA;NA;0,102739726027397;0,0479452054794521
"1630";2613503;"261350";187;10;11;1;37;230;NA;NA;NA;NA;0,053475935828877;0,0588235294117647
"1631";2613602;"261360";246;16;15;3;73;376;NA;NA;NA;NA;0,0650406504065041;0,0609756097560976
"1632";2613701;"261370";725;45;23;1;97;667;18;4;0;NA;0,0620689655172414;0,0317241379310345
"1633";2613800;"261380";137;9;9;2;29;132;NA;NA;NA;NA;0,0656934306569343;0,0656934306569343
"1634";2613909;"261390";576;41;25;10;441;1039;NA;NA;NA;NA;0,0711805555555556;0,0434027777777778
"1635";2614006;"261400";88;3;2;1;32;182;NA;NA;NA;NA;0,0340909090909091;0,0227272727272727
"1636";2614105;"261410";236;14;5;2;83;301;NA;NA;NA;NA;0,0593220338983051;0,0211864406779661
"1637";2614204;"261420";217;22;10;1;26;207;NA;NA;NA;NA;0,101382488479263;0,0460829493087558
"1638";2614402;"261440";43;5;1;1;13;84;NA;NA;NA;NA;0,116279069767442;0,0232558139534884
"1639";2614501;"261450";460;26;27;2;180;488;NA;NA;NA;NA;0,0565217391304348;0,058695652173913
"1640";2614600;"261460";209;9;7;1;55;231;NA;NA;NA;NA;0,0430622009569378;0,0334928229665072
"1641";2614709;"261470";89;5;2;1;NA;85;NA;NA;NA;NA;0,0561797752808989;0,0224719101123595
"1642";2614808;"261480";105;6;5;3;17;169;NA;NA;NA;NA;0,0571428571428571;0,0476190476190476
"1643";2614857;"261485";139;7;6;1;16;178;NA;NA;NA;NA;0,0503597122302158;0,0431654676258993
"1644";2615003;"261500";165;11;9;2;56;174;NA;NA;NA;NA;0,0666666666666667;0,0545454545454545
"1645";2615102;"261510";50;5;4;3;8;89;NA;NA;NA;NA;0,1;0,08
"1646";2615201;"261520";55;2;2;1;11;88;NA;NA;NA;NA;0,0363636363636364;0,0363636363636364
"1647";2615300;"261530";471;34;15;2;137;420;NA;NA;NA;NA;0,0721868365180467;0,0318471337579618
"1648";2615409;"261540";203;13;9;6;28;195;NA;NA;NA;NA;0,0640394088669951;0,0443349753694581
"1649";2615508;"261550";96;6;5;1;11;89;NA;NA;NA;NA;0,0625;0,0520833333333333
"1650";2615607;"261560";188;10;6;2;81;180;NA;NA;NA;NA;0,0531914893617021;0,0319148936170213
"1651";2615706;"261570";113;10;9;1;13;116;NA;NA;NA;NA;0,0884955752212389;0,079646017699115
"1652";2615805;"261580";138;11;7;2;19;147;NA;NA;NA;NA;0,0797101449275362;0,0507246376811594
"1653";2615904;"261590";64;6;5;1;39;74;NA;NA;NA;NA;0,09375;0,078125
"1654";2616001;"261600";109;11;5;1;24;158;NA;NA;NA;NA;0,100917431192661;0,0458715596330275
"1655";2616100;"261610";58;2;3;1;15;88;NA;NA;NA;NA;0,0344827586206897;0,0517241379310345
"1656";2616183;"261618";63;4;3;1;NA;78;NA;NA;NA;NA;0,0634920634920635;0,0476190476190476
"1657";2616209;"261620";134;7;5;1;50;144;NA;NA;NA;NA;0,0522388059701493;0,0373134328358209
"1658";2616308;"261630";187;15;8;1;30;239;NA;NA;NA;NA;0,0802139037433155;0,0427807486631016
"1659";2616407;"261640";1010;134;26;5;385;1199;NA;NA;NA;NA;0,132673267326733;0,0257425742574257
"1660";2616506;"261650";111;13;6;1;14;148;NA;NA;NA;NA;0,117117117117117;0,0540540540540541
"1661";NA;"260000";212;2;NA;NA;NA;NA;NA;NA;NA;NA;0,00943396226415094;NA
"1662";2700102;"270010";117;7;11;1;25;252;NA;NA;NA;NA;0,0598290598290598;0,094017094017094
"1663";2700201;"270020";118;6;13;1;25;172;NA;NA;NA;NA;0,0508474576271186;0,110169491525424
"1664";2700300;"270030";1485;114;60;3;970;3518;NA;2;1;3;0,0767676767676768;0,0404040404040404
"1665";2700409;"270040";258;17;15;1;44;342;NA;NA;NA;NA;0,0658914728682171;0,0581395348837209
"1666";2700508;"270050";107;8;8;1;NA;153;NA;NA;NA;NA;0,0747663551401869;0,0747663551401869
"1667";2700607;"270060";63;3;4;1;NA;82;NA;NA;NA;NA;0,0476190476190476;0,0634920634920635
"1668";2700706;"270070";103;7;5;1;35;183;NA;NA;NA;NA;0,0679611650485437;0,0485436893203883
"1669";2700805;"270080";34;2;4;1;NA;76;NA;NA;NA;NA;0,0588235294117647;0,117647058823529
"1670";2700904;"270090";26;3;6;1;NA;72;NA;NA;NA;NA;0,115384615384615;0,230769230769231
"1671";2701001;"270100";178;21;15;1;14;219;NA;NA;NA;NA;0,117977528089888;0,0842696629213483
"1672";2701100;"270110";57;3;6;2;NA;90;NA;NA;NA;NA;0,0526315789473684;0,105263157894737
"1673";2701209;"270120";61;7;1;1;3;122;NA;NA;NA;NA;0,114754098360656;0,0163934426229508
"1674";2701308;"270130";112;12;4;1;26;216;NA;NA;NA;NA;0,107142857142857;0,0357142857142857
"1675";2701357;"270135";55;6;5;1;NA;65;NA;NA;NA;NA;0,109090909090909;0,0909090909090909
"1676";2701407;"270140";194;19;17;1;40;449;NA;NA;NA;NA;0,0979381443298969;0,0876288659793814
"1677";2701506;"270150";54;1;4;1;NA;116;NA;NA;NA;NA;0,0185185185185185;0,0740740740740741
"1678";2701605;"270160";97;13;2;1;NA;260;NA;NA;NA;NA;0,134020618556701;0,0206185567010309
"1679";2701704;"270170";107;7;10;3;53;200;NA;NA;NA;NA;0,0654205607476635;0,0934579439252336
"1680";2701803;"270180";59;5;6;1;NA;78;NA;NA;NA;NA;0,0847457627118644;0,101694915254237
"1681";2701902;"270190";34;1;3;1;NA;81;NA;NA;NA;NA;0,0294117647058824;0,0882352941176471
"1682";2702009;"270200";80;11;4;1;NA;111;NA;NA;NA;NA;0,1375;0,05
"1683";2702108;"270210";130;9;7;1;33;208;NA;NA;NA;NA;0,0692307692307692;0,0538461538461538
"1684";2702207;"270220";45;3;1;1;NA;74;NA;NA;NA;NA;0,0666666666666667;0,0222222222222222
"1685";2702306;"270230";318;28;17;3;274;641;NA;NA;NA;NA;0,0880503144654088;0,0534591194968553
"1686";2702355;"270235";148;10;12;1;8;242;NA;NA;NA;NA;0,0675675675675676;0,0810810810810811
"1687";2702405;"270240";288;17;32;2;44;625;NA;NA;NA;NA;0,0590277777777778;0,111111111111111
"1688";2702504;"270250";64;0;3;2;NA;108;NA;NA;NA;NA;0;0,046875
"1689";2702553;"270255";90;4;9;1;NA;160;NA;NA;NA;NA;0,0444444444444444;0,1
"1690";2702603;"270260";121;9;7;1;NA;176;NA;NA;NA;NA;0,0743801652892562;0,0578512396694215
"1691";2702702;"270270";20;1;1;1;NA;61;NA;NA;NA;NA;0,05;0,05
"1692";2702801;"270280";87;12;6;1;15;123;NA;NA;NA;NA;0,137931034482759;0,0689655172413793
"1693";2702900;"270290";194;18;23;1;48;316;NA;NA;NA;NA;0,0927835051546392;0,118556701030928
"1694";2703007;"270300";101;6;16;1;3;130;NA;NA;NA;NA;0,0594059405940594;0,158415841584158
"1695";2703106;"270310";205;17;21;12;14;219;NA;NA;NA;NA;0,0829268292682927;0,102439024390244
"1696";2703205;"270320";118;11;12;1;NA;198;NA;NA;NA;NA;0,0932203389830508;0,101694915254237
"1697";2703304;"270330";112;7;9;2;NA;249;NA;NA;NA;NA;0,0625;0,0803571428571429
"1698";2703403;"270340";37;4;3;1;NA;66;NA;NA;NA;NA;0,108108108108108;0,0810810810810811
"1699";2703502;"270350";31;1;2;1;NA;60;NA;NA;NA;NA;0,032258064516129;0,0645161290322581
"1700";2703601;"270360";37;9;NA;1;NA;88;NA;NA;NA;NA;0,243243243243243;NA
"1701";2703700;"270370";30;0;2;1;NA;71;NA;NA;NA;NA;0;0,0666666666666667
"1702";2703759;"270375";38;4;1;1;2;136;NA;NA;NA;NA;0,105263157894737;0,0263157894736842
"1703";2703809;"270380";102;5;9;1;50;221;NA;NA;NA;NA;0,0490196078431373;0,0882352941176471
"1704";2703908;"270390";20;1;3;1;NA;49;NA;NA;NA;NA;0,05;0,15
"1705";2704005;"270400";122;8;9;1;35;333;NA;NA;NA;NA;0,0655737704918033;0,0737704918032787
"1706";2704104;"270410";127;17;7;3;3;217;NA;NA;NA;NA;0,133858267716535;0,0551181102362205
"1707";2704203;"270420";141;8;8;1;14;322;NA;NA;NA;NA;0,0567375886524823;0,0567375886524823
"1708";2704302;"270430";6085;407;227;5;2866;15238;44;13;14;23;0,066885784716516;0,0373048479868529
"1709";2704401;"270440";126;15;6;1;32;167;NA;NA;NA;NA;0,119047619047619;0,0476190476190476
"1710";2704906;"270490";15;0;1;1;NA;34;NA;NA;NA;NA;0;0,0666666666666667
"1711";2704500;"270450";146;21;10;2;2;340;NA;NA;NA;NA;0,143835616438356;0,0684931506849315
"1712";2704609;"270460";71;2;2;1;NA;87;NA;NA;NA;NA;0,028169014084507;0,028169014084507
"1713";2704708;"270470";315;36;17;1;NA;567;NA;NA;NA;NA;0,114285714285714;0,053968253968254
"1714";2704807;"270480";91;9;3;1;NA;147;NA;NA;NA;NA;0,0989010989010989;0,032967032967033
"1715";2705002;"270500";104;5;8;1;36;226;NA;NA;NA;NA;0,0480769230769231;0,0769230769230769
"1716";2705101;"270510";148;18;11;1;24;245;NA;NA;NA;NA;0,121621621621622;0,0743243243243243
"1717";2705200;"270520";96;6;5;1;NA;148;NA;NA;NA;NA;0,0625;0,0520833333333333
"1718";2705309;"270530";32;3;2;2;NA;70;NA;NA;NA;NA;0,09375;0,0625
"1719";2705408;"270540";43;4;1;1;NA;68;NA;NA;NA;NA;0,0930232558139535;0,0232558139534884
"1720";2705507;"270550";170;12;2;1;53;256;NA;NA;NA;NA;0,0705882352941176;0,0117647058823529
"1721";2705606;"270560";59;8;3;1;NA;80;NA;NA;NA;NA;0,135593220338983;0,0508474576271186
"1722";2705705;"270570";117;6;4;1;47;196;NA;NA;NA;NA;0,0512820512820513;0,0341880341880342
"1723";2705804;"270580";43;1;NA;1;NA;77;NA;NA;NA;NA;0,0232558139534884;NA
"1724";2705903;"270590";28;2;4;1;NA;53;NA;NA;NA;NA;0,0714285714285714;0,142857142857143
"1725";2706000;"270600";66;2;4;1;NA;85;NA;NA;NA;NA;0,0303030303030303;0,0606060606060606
"1726";2706109;"270610";65;4;2;1;NA;103;NA;NA;NA;NA;0,0615384615384615;0,0307692307692308
"1727";2706208;"270620";23;4;2;1;NA;56;NA;NA;NA;NA;0,173913043478261;0,0869565217391304
"1728";2706307;"270630";526;44;33;2;126;899;4;NA;NA;NA;0,0836501901140684;0,0627376425855513
"1729";2706406;"270640";113;8;7;1;52;263;NA;NA;NA;NA;0,0707964601769911;0,0619469026548673
"1730";2706422;"270642";71;3;6;3;NA;149;NA;NA;NA;NA;0,0422535211267606;0,0845070422535211
"1731";2706448;"270644";70;6;3;1;NA;102;NA;NA;NA;NA;0,0857142857142857;0,0428571428571429
"1732";2706505;"270650";73;6;6;1;NA;157;NA;NA;NA;NA;0,0821917808219178;0,0821917808219178
"1733";2706604;"270660";56;6;3;1;16;103;NA;NA;NA;NA;0,107142857142857;0,0535714285714286
"1734";2706703;"270670";375;70;22;2;109;805;NA;NA;NA;NA;0,186666666666667;0,0586666666666667
"1735";2706802;"270680";99;17;5;3;18;149;NA;NA;NA;NA;0,171717171717172;0,0505050505050505
"1736";2706901;"270690";246;30;17;1;43;367;NA;NA;NA;NA;0,121951219512195;0,0691056910569106
"1737";2707008;"270700";12;0;NA;1;NA;61;NA;NA;NA;NA;0;NA
"1738";2707107;"270710";104;9;8;5;39;290;NA;NA;NA;NA;0,0865384615384615;0,0769230769230769
"1739";2707206;"270720";53;1;2;1;NA;90;NA;NA;NA;NA;0,0188679245283019;0,0377358490566038
"1740";2707305;"270730";144;15;7;1;41;260;NA;NA;NA;NA;0,104166666666667;0,0486111111111111
"1741";2707404;"270740";31;2;3;1;NA;118;NA;NA;NA;NA;0,0645161290322581;0,0967741935483871
"1742";2707503;"270750";101;9;9;1;NA;204;NA;NA;NA;NA;0,0891089108910891;0,0891089108910891
"1743";2707602;"270760";80;11;4;1;28;134;NA;NA;NA;NA;0,1375;0,05
"1744";2707701;"270770";567;38;30;5;81;500;NA;NA;NA;NA;0,0670194003527337;0,0529100529100529
"1745";2707800;"270780";37;4;1;1;NA;59;NA;NA;NA;NA;0,108108108108108;0,027027027027027
"1746";2707909;"270790";51;3;3;1;NA;67;NA;NA;NA;NA;0,0588235294117647;0,0588235294117647
"1747";2708006;"270800";249;9;12;1;102;693;NA;0;1;NA;0,036144578313253;0,0481927710843374
"1748";2708105;"270810";85;4;8;1;NA;118;NA;NA;NA;NA;0,0470588235294118;0,0941176470588235
"1749";2708204;"270820";37;3;NA;1;3;73;NA;NA;NA;NA;0,0810810810810811;NA
"1750";2708303;"270830";152;22;9;2;50;260;NA;NA;NA;NA;0,144736842105263;0,0592105263157895
"1751";2708402;"270840";177;7;13;1;20;284;NA;NA;NA;NA;0,0395480225988701;0,0734463276836158
"1752";2708501;"270850";175;16;13;1;27;248;NA;NA;NA;NA;0,0914285714285714;0,0742857142857143
"1753";2708600;"270860";316;31;20;2;129;873;NA;0;2;NA;0,0981012658227848;0,0632911392405063
"1754";2708709;"270870";42;5;NA;1;NA;91;NA;NA;NA;NA;0,119047619047619;NA
"1755";2708808;"270880";209;19;17;1;6;303;NA;NA;NA;NA;0,0909090909090909;0,0813397129186603
"1756";2708907;"270890";72;4;2;1;NA;126;NA;NA;NA;NA;0,0555555555555556;0,0277777777777778
"1757";2708956;"270895";59;7;6;1;NA;95;NA;NA;NA;NA;0,11864406779661;0,101694915254237
"1758";2709004;"270900";39;1;2;1;NA;84;NA;NA;NA;NA;0,0256410256410256;0,0512820512820513
"1759";2709103;"270910";118;13;13;1;1;199;NA;NA;NA;NA;0,110169491525424;0,110169491525424
"1760";2709152;"270915";231;20;15;1;50;466;NA;NA;NA;NA;0,0865800865800866;0,0649350649350649
"1761";2709202;"270920";132;10;9;1;9;185;NA;NA;NA;NA;0,0757575757575758;0,0681818181818182
"1762";2709301;"270930";401;21;18;1;63;582;NA;NA;NA;1;0,0523690773067332;0,0448877805486284
"1763";2709400;"270940";139;5;8;2;40;258;NA;NA;NA;NA;0,0359712230215827;0,0575539568345324
"1764";NA;"270000";1;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"1765";2800100;"280010";20;2;1;1;NA;42;NA;NA;NA;NA;0,1;0,05
"1766";2800209;"280020";163;11;4;1;32;172;NA;NA;NA;NA;0,0674846625766871;0,0245398773006135
"1767";2800308;"280030";3513;156;170;5;2161;12786;3;1;10;31;0,0444064901793339;0,0483916880159408
"1768";2800407;"280040";59;4;1;1;1;146;NA;NA;NA;NA;0,0677966101694915;0,0169491525423729
"1769";2800506;"280050";98;7;2;1;NA;185;NA;NA;NA;NA;0,0714285714285714;0,0204081632653061
"1770";2800605;"280060";196;7;13;3;NA;525;NA;NA;NA;NA;0,0357142857142857;0,0663265306122449
"1771";2800670;"280067";163;17;5;2;18;304;NA;NA;NA;NA;0,104294478527607;0,0306748466257669
"1772";2800704;"280070";48;7;1;1;NA;99;NA;NA;NA;NA;0,145833333333333;0,0208333333333333
