ibge;06/03/2020;07/03/2020;09/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;15/03/2020;16/03/2020;17/03/2020;18/03/2020;19/03/2020;20/03/2020;21/03/2020;22/03/2020;23/03/2020;24/03/2020;25/03/2020;26/03/2020;27/03/2020;28/03/2020;29/03/2020;30/03/2020;31/03/2020;01/04/2020;02/04/2020;03/04/2020;04/04/2020;05/04/2020;06/04/2020;07/04/2020;08/04/2020;09/04/2020;10/04/2020;11/04/2020;12/04/2020;13/04/2020;14/04/2020;15/04/2020;16/04/2020;17/04/2020;18/04/2020;19/04/2020;20/04/2020;21/04/2020;22/04/2020;23/04/2020;24/04/2020;25/04/2020;26/04/2020;27/04/2020;28/04/2020;29/04/2020;30/04/2020;01/05/2020;02/05/2020;03/05/2020;04/05/2020;05/05/2020;06/05/2020;07/05/2020;08/05/2020;09/05/2020;10/05/2020;11/05/2020;12/05/2020;13/05/2020;14/05/2020;15/05/2020;16/05/2020;17/05/2020;18/05/2020;19/05/2020;20/05/2020;21/05/2020;22/05/2020;23/05/2020;24/05/2020;25/05/2020;26/05/2020;27/05/2020;28/05/2020;29/05/2020;30/05/2020;31/05/2020;01/06/2020;02/06/2020;03/06/2020;04/06/2020;05/06/2020;06/06/2020;07/06/2020;08/06/2020;09/06/2020;10/06/2020;11/06/2020;12/06/2020;13/06/2020;14/06/2020;15/06/2020;16/06/2020;17/06/2020;18/06/2020;19/06/2020;20/06/2020;21/06/2020;22/06/2020;23/06/2020;24/06/2020;25/06/2020;26/06/2020;27/06/2020;28/06/2020;29/06/2020
2919504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,017699115;0,017699115;0,017699115;0,017699115;0,017699115;0,017699115;0,017699115;0,017699115;0,017699115;0,022123894;0,022123894;0,022123894;0,022123894;0,032448378;0,032448378;0,032448378;0,032448378;0,032448378;0,041297935;0,041297935;0,045722714;0,054572271;0,054572271;0,072271386;0,072271386;0,072271386;0,087020649;0,078171091;0,084070796;0,084070796;0,084070796;0,092920354;0,092920354;0,092920354;0,098820059;0,098820059;0,107669617;0,107669617;0,107669617;0,107669617;0,107669617;0,116519174;0,116519174;0,116519174;0,116519174;0,116519174;0,116519174;0,116519174;0,138643068;0,138643068;0,138643068;0,143067847;0,148967552;0,174041298;0,163716814;0,163716814;0,169616519;0,178466077;0,178466077;0,178466077;0,191740413;0,221238938;0,221238938;0,225663717;0,237463127;0,246312684;0,246312684;0,255162242;0,264011799;0,274336283;0,293510324;0,289085546;0,303834808;0,309734513;0,343657817;0,34660767;0,362831858;0,368731563;0,371681416;0,377581121;0,399705015;0,399705015;0,404129794;0,426253687;0,408554572;0,404129794;0,404129794;0,404129794;0,395280236;0,395280236;0,386430678;0,386430678;0,386430678;0,386430678;0,392330383;0,392330383;0,438053097;0,432153392;0,418879056
2919553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,053333333;0,053333333;0,053333333;0,053333333;0,053333333;0,053333333;0,053333333;0,053333333;0,053333333;0,053333333;0,053333333;0,053333333;0,053333333;0,053333333;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,093333333;0,146666667;0,177777778;0,164444444;0,164444444;0,164444444;0,177777778;0,191111111;0,191111111;0,191111111;0,208888889;0,208888889;0,208888889;0,262222222;0,262222222;0,262222222;0,28;0,28;0,293333333;0,293333333;0,337777778;0,333333333;0,351111111;0,351111111;0,364444444;0,364444444;0,391111111;0,391111111;0,391111111;0,391111111;0,391111111;0,417777778;0,417777778;0,417777778;0,417777778;0,417777778;0,417777778;0,417777778;0,435555556;0,435555556;0,435555556;0,435555556;0,435555556;0,435555556;0,448888889;0,502222222;0,502222222;0,484444444
2919603;0,005340454;0,005340454;0,005340454;0,005340454;0,005340454;0,005340454;0,005340454;0,005340454;0,005340454;0,005340454;0,005340454;0,005340454;0,005340454;0,005340454;0,009345794;0,009345794;0,009345794;0,018691589;0,018691589;0,018691589;0,018691589;0,018691589;0,018691589;0,018691589;0,018691589;0,018691589;0,02670227;0,02670227;0,03070761;0,034712951;0,034712951;0,053404539;0,053404539;0,05740988;0,06141522;0,06141522;0,06141522;0,066755674;0,074766355;0,074766355;0,074766355;0,08411215;0,08411215;0,112149533;0,112149533;0,120160214;0,120160214;0,124165554;0,124165554;0,128170895;0,132176235;0,136181575;0,144192256;0,144192256;0,14953271;0,165554072;0,174899866;0,178905207;0,178905207;0,184245661;0,197596796;0,196261682;0,20694259;0,229639519;0,229639519;0,23364486;0,257676903;0,29105474;0,337783712;0,324432577;0,320427236;0,327102804;0,343124166;0,343124166;0,355140187;0,372496662;0,3564753;0,365821095;0,376502003;0,388518024;0,388518024;0,399198932;0,412550067;0,427236315;0,435246996;0,439252336;0,448598131;0,453938585;0,464619493;0,480640854;0,485981308;0,480640854;0,480640854;0,480640854;0,476635514;0,480640854;0,480640854;0,480640854;0,480640854;0,485981308;0,485981308;0,485981308;0,485981308;0,496662216;0,496662216;0,50200267;0,50200267;0,506008011;0,511348465;0,523364486;0,53271028;0,554072096;0,554072096;0,554072096
2919702;0;0;0;0;0;0;0;0;0,00621118;0,00621118;0,00621118;0,01242236;0,01242236;0,01242236;0,01242236;0,01242236;0,01242236;0,01242236;0,01242236;0,01242236;0,01863354;0,037267081;0,037267081;0,043478261;0,055900621;0,070393375;0,070393375;0,095238095;0,126293996;0,138716356;0,138716356;0,151138716;0,169772257;0,17805383;0,17805383;0,17805383;0,192546584;0,200828157;0,209109731;0,209109731;0,209109731;0,209109731;0,215320911;0,221532091;0,221532091;0,227743271;0,240165631;0,240165631;0,240165631;0,246376812;0,246376812;0,258799172;0,265010352;0,273291925;0,281573499;0,293995859;0,293995859;0,293995859;0,293995859;0,293995859;0,293995859;0,293995859;0,3126294;0,3126294;0,3126294;0,33747412;0,33747412;0,345755694;0,351966874;0,351966874;0,351966874;0,351966874;0,345755694;0,345755694;0,345755694;0,345755694;0,366459627;0,366459627;0,372670807;0,378881988;0,378881988;0,378881988;0,409937888;0,412008282;0,420289855;0,412008282;0,436853002;0,451345756;0,459627329;0,48447205;0,482401656;0,498964803;0,498964803;0,498964803;0,498964803;0,498964803;0,498964803;0,511387164;0,550724638;0,550724638;0,550724638;0,550724638;0,550724638;0,544513458;0,542443064;0,542443064;0,542443064;0,554865424;0,554865424;0,554865424;0,554865424;0,561076605;0,567287785;0,579710145
2919801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005263158;0,005263158;0,005263158;0,005263158;0,005263158;0,005263158;0,005263158;0,005263158;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,019736842;0,027631579;0,027631579;0,027631579;0,027631579;0,043421053;0,043421053;0,051315789;0,059210526;0,059210526;0,067105263;0,067105263;0,067105263;0,072368421;0,067105263;0,077631579;0,077631579;0,077631579;0,082894737;0,082894737;0,096052632;0,096052632;0,096052632;0,105263158;0,105263158;0,105263158;0,105263158;0,105263158;0,109210526;0,109210526;0,114473684;0,114473684;0,114473684;0,114473684;0,114473684;0,119736842;0,119736842;0,119736842;0,135526316;0,139473684;0,178947368;0,155263158;0,155263158;0,159210526;0,163157895;0,171052632;0,171052632;0,184210526;0,227631579;0,227631579;0,231578947;0,244736842;0,248684211;0,248684211;0,253947368;0,261842105;0,278947368;0,288157895;0,296052632;0,307894737;0,315789474;0,356578947;0,340789474;0,347368421;0,351315789;0,363157895;0,355263158;0,367105263;0,367105263;0,386842105;0,396052632;0,388157895;0,382894737;0,382894737;0,382894737;0,378947368;0,382894737;0,378947368;0,378947368;0,382894737;0,382894737;0,388157895;0,392105263;0,45;0,442105263;0,428947368
2919900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010638298;0,010638298;0,010638298;0,010638298;0,010638298;0,010638298;0,010638298;0,010638298;0,010638298;0,010638298;0,010638298;0,010638298;0,021276596;0,021276596;0,029255319;0,029255319;0,053191489;0,053191489;0,063829787;0,063829787;0,063829787;0,063829787;0,063829787;0,063829787;0,079787234;0,079787234;0,079787234;0,087765957;0,087765957;0,103723404;0,103723404;0,103723404;0,103723404;0,103723404;0,103723404;0,111702128;0,122340426;0,122340426;0,122340426;0,122340426;0,130319149;0,130319149;0,130319149;0,130319149;0,138297872;0,138297872;0,138297872;0,138297872;0,138297872;0,138297872;0,178191489;0,178191489;0,194148936;0,228723404;0,220744681;0,228723404;0,239361702;0,239361702;0,239361702;0,239361702;0,239361702;0,239361702;0,271276596;0,271276596;0,271276596;0,281914894;0,29787234;0,324468085;0,39893617;0,417553191;0,417553191;0,417553191;0,417553191;0,433510638;0,465425532;0,465425532;0,47606383;0,47606383;0,465425532;0,497340426;0,497340426;0,497340426;0,518617021;0,518617021;0,518617021;0,518617021;0,518617021;0,518617021;0,518617021;0,518617021;0,534574468;0,534574468;0,534574468;0,534574468;0,534574468;0,534574468;0,542553191;0,542553191;0,542553191
2919926;0,011090573;0,011090573;0,011090573;0,011090573;0,011090573;0,011090573;0,033271719;0,033271719;0,033271719;0,033271719;0,033271719;0,044362292;0,051756007;0,051756007;0,06284658;0,06284658;0,06284658;0,068391867;0,073937153;0,073937153;0,073937153;0,081330869;0,088724584;0,107208872;0,099815157;0,099815157;0,099815157;0,121996303;0,121996303;0,151571165;0,151571165;0,162661738;0,162661738;0,162661738;0,173752311;0,173752311;0,173752311;0,173752311;0,173752311;0,184842884;0,19038817;0,203327172;0,203327172;0,208872458;0,208872458;0,216266174;0,22181146;0,240295749;0,245841035;0,256931608;0,256931608;0,279112754;0,3012939;0,3012939;0,3012939;0,353049908;0,365988909;0,365988909;0,377079482;0,377079482;0,377079482;0,384473198;0,390018484;0,3974122;0,402957486;0,408502773;0,408502773;0,432532348;0,452865065;0,452865065;0,452865065;0,445471349;0,452865065;0,452865065;0,458410351;0,465804067;0,471349353;0,482439926;0,489833641;0,497227357;0,50831793;0,513863216;0,528650647;0,541589649;0,547134935;0,547134935;0,547134935;0,554528651;0,554528651;0,560073937;0,560073937;0,560073937;0,560073937;0,560073937;0,573012939;0,573012939;0,573012939;0,573012939;0,573012939;0,573012939;0,578558226;0,578558226;0,578558226;0,578558226;0,578558226;0,578558226;0,578558226;0,578558226;0,578558226;0,578558226;0,578558226;0,584103512;0,584103512;0,584103512
2919959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022727273;0,022727273;0,022727273;0,022727273;0,022727273;0,022727273;0,022727273;0,022727273;0,022727273;0,03030303;0,03030303;0,03030303;0,03030303;0,041666667;0,047348485;0,047348485;0,047348485;0,047348485;0,054924242;0,054924242;0,054924242;0,0625;0,0625;0,070075758;0,070075758;0,070075758;0,083333333;0,077651515;0,083333333;0,083333333;0,083333333;0,089015152;0,089015152;0,100378788;0,111742424;0,111742424;0,134469697;0,134469697;0,134469697;0,134469697;0,134469697;0,142045455;0,142045455;0,142045455;0,142045455;0,142045455;0,142045455;0,142045455;0,159090909;0,159090909;0,166666667;0,166666667;0,178030303;0,206439394;0,206439394;0,206439394;0,212121212;0,196969697;0,191287879;0,191287879;0,196969697;0,232954545;0,232954545;0,240530303;0,274621212;0,285984848;0,285984848;0,299242424;0,310606061;0,304924242;0,325757576;0,323863636;0,323863636;0,323863636;0,378787879;0,378787879;0,399621212;0,410984848;0,409090909;0,422348485;0,4375;0,4375;0,443181818;0,490530303;0,482954545;0,482954545;0,482954545;0,482954545;0,460227273;0,456439394;0,445075758;0,445075758;0,445075758;0,445075758;0,450757576;0,450757576;0,498106061;0,492424242;0,481060606
2920007;0;0;0;0;0;0;0;0;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,035087719;0,035087719;0,035087719;0,049122807;0,073684211;0,073684211;0,094736842;0,136842105;0,150877193;0,150877193;0,150877193;0,18245614;0,196491228;0,196491228;0,196491228;0,21754386;0,228070175;0,242105263;0,242105263;0,242105263;0,242105263;0,242105263;0,252631579;0,252631579;0,252631579;0,252631579;0,252631579;0,252631579;0,252631579;0,252631579;0,252631579;0,263157895;0,277192982;0,287719298;0,301754386;0,301754386;0,301754386;0,301754386;0,301754386;0,301754386;0,301754386;0,322807018;0,322807018;0,322807018;0,343859649;0,343859649;0,354385965;0,354385965;0,354385965;0,354385965;0,354385965;0,354385965;0,354385965;0,354385965;0,354385965;0,38245614;0,38245614;0,38245614;0,424561404;0,424561404;0,424561404;0,424561404;0,435087719;0,445614035;0,435087719;0,456140351;0,466666667;0,477192982;0,50877193;0,498245614;0,519298246;0,519298246;0,519298246;0,519298246;0,519298246;0,519298246;0,533333333;0,564912281;0,564912281;0,564912281;0,564912281;0,564912281;0,564912281;0,554385965;0,554385965;0,554385965;0,568421053;0,568421053;0,568421053;0,568421053;0,568421053;0,578947368;0,6
2920106;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,00433526;0,014450867;0,014450867;0,014450867;0,014450867;0,014450867;0,014450867;0,014450867;0,014450867;0,014450867;0,023121387;0,023121387;0,023121387;0,027456647;0,027456647;0,040462428;0,040462428;0,044797688;0,050578035;0,050578035;0,050578035;0,054913295;0,063583815;0,063583815;0,063583815;0,067919075;0,067919075;0,082369942;0,082369942;0,088150289;0,088150289;0,088150289;0,092485549;0,092485549;0,098265896;0,098265896;0,098265896;0,098265896;0,106936416;0,117052023;0,125722543;0,130057803;0,130057803;0,138728324;0,153179191;0,144508671;0,154624277;0,180635838;0,180635838;0,189306358;0,206647399;0,251445087;0,306358382;0,277456647;0,277456647;0,300578035;0,323699422;0,323699422;0,329479769;0,342485549;0,332369942;0,341040462;0,349710983;0,367052023;0,367052023;0,38150289;0,38583815;0,391618497;0,408959538;0,421965318;0,430635838;0,434971098;0,446531792;0,460982659;0,465317919;0,459537572;0,459537572;0,459537572;0,455202312;0,455202312;0,455202312;0,455202312;0,459537572;0,463872832;0,463872832;0,472543353;0,472543353;0,485549133;0,485549133;0,49132948;0,49132948;0,49566474;0,5;0,50867052;0,51300578;0,531791908;0,531791908;0,533236994
2920205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005208333;0,005208333;0,005208333;0,005208333;0,005208333;0,005208333;0,005208333;0,005208333;0,012152778;0,012152778;0,012152778;0,012152778;0,012152778;0,019097222;0,026041667;0,026041667;0,026041667;0,026041667;0,032986111;0,032986111;0,053819444;0,059027778;0,059027778;0,065972222;0,065972222;0,065972222;0,076388889;0,065972222;0,071180556;0,071180556;0,071180556;0,078125;0,078125;0,092013889;0,092013889;0,092013889;0,092013889;0,092013889;0,092013889;0,092013889;0,092013889;0,097222222;0,097222222;0,097222222;0,097222222;0,097222222;0,097222222;0,097222222;0,102430556;0,102430556;0,102430556;0,109375;0,114583333;0,151041667;0,125;0,125;0,131944444;0,149305556;0,164930556;0,164930556;0,180555556;0,223958333;0,223958333;0,223958333;0,236111111;0,241319444;0,241319444;0,248263889;0,253472222;0,277777778;0,288194444;0,293402778;0,314236111;0,324652778;0,347222222;0,368055556;0,362847222;0,368055556;0,375;0,368055556;0,373263889;0,373263889;0,388888889;0,395833333;0,390625;0,369791667;0,369791667;0,369791667;0,369791667;0,375;0,375;0,375;0,375;0,375;0,375;0,385416667;0,461805556;0,456597222;0,449652778
2920304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024948025;0,024948025;0,024948025;0,024948025;0,024948025;0,024948025;0,024948025;0,024948025;0,024948025;0,031185031;0,031185031;0,031185031;0,031185031;0,043659044;0,043659044;0,043659044;0,043659044;0,043659044;0,051975052;0,051975052;0,051975052;0,06029106;0,06029106;0,068607069;0,068607069;0,068607069;0,083160083;0,076923077;0,083160083;0,083160083;0,083160083;0,091476091;0,091476091;0,103950104;0,112266112;0,112266112;0,124740125;0,124740125;0,124740125;0,124740125;0,124740125;0,133056133;0,133056133;0,133056133;0,133056133;0,133056133;0,133056133;0,133056133;0,151767152;0,151767152;0,158004158;0,158004158;0,166320166;0,197505198;0,197505198;0,197505198;0,205821206;0,189189189;0,182952183;0,182952183;0,189189189;0,228690229;0,228690229;0,234927235;0,249480249;0,274428274;0,274428274;0,286902287;0,299376299;0,301455301;0,313929314;0,301455301;0,313929314;0,313929314;0,357588358;0,357588358;0,374220374;0,399168399;0,397089397;0,411642412;0,428274428;0,428274428;0,428274428;0,474012474;0,465696466;0,465696466;0,465696466;0,465696466;0,440748441;0,438669439;0,426195426;0,426195426;0,426195426;0,426195426;0,432432432;0,432432432;0,488565489;0,482328482;0,46985447
2920403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,021108179;0,021108179;0,021108179;0,021108179;0,029023747;0,026385224;0,030343008;0,030343008;0,034300792;0,052770449;0,052770449;0,052770449;0,056728232;0,065963061;0,069920844;0,069920844;0,091029024;0,094986807;0,106860158;0,106860158;0,106860158;0,112137203;0,116094987;0,116094987;0,124010554;0,124010554;0,139841689;0,139841689;0,158311346;0,156992084;0,156992084;0,160949868;0,160949868;0,168865435;0,188654354;0,188654354;0,201846966;0,2176781;0,2176781;0,2176781;0,225593668;0,233509235;0,233509235;0,233509235;0,241424802;0,246701847;0,246701847;0,250659631;0,254617414;0,254617414;0,266490765;0,270448549;0,275725594;0,294195251;0,294195251;0,294195251;0,294195251;0,290237467;0,291556728;0,299472296;0,307387863;0,311345646;0,311345646;0,327176781;0,340369393;0,344327177;0,344327177;0,352242744;0,36939314;0,360158311;0,364116095;0,373350923;0,381266491;0,386543536;0,419525066;0,443271768;0,468337731;0,468337731;0,448548813;0,481530343;0,494722955;0,48944591;0,493403694;0,505277045;0,506596306;0,506596306;0,506596306;0,506596306;0,497361478;0,501319261;0,498680739;0,498680739;0,498680739;0,503957784;0,511873351;0,517150396;0,542216359;0,542216359;0,530343008
2920452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009237875;0,009237875;0,009237875;0,009237875;0,009237875;0,009237875;0,009237875;0,009237875;0,009237875;0,036951501;0,036951501;0,036951501;0,036951501;0,036951501;0,043879908;0,064665127;0,064665127;0,064665127;0,064665127;0,064665127;0,071593533;0,07852194;0,07852194;0,07852194;0,07852194;0,07852194;0,07852194;0,07852194;0,07852194;0,092378753;0,092378753;0,092378753;0,101616628;0,101616628;0,110854503;0,110854503;0,110854503;0,11778291;0,11778291;0,11778291;0,11778291;0,11778291;0,124711316;0,133949192;0,140877598;0,140877598;0,140877598;0,140877598;0,147806005;0,147806005;0,147806005;0,147806005;0,161662818;0,17551963;0,2147806;0,189376443;0,189376443;0,189376443;0,189376443;0,198614319;0,198614319;0,212471132;0,23556582;0,23556582;0,23556582;0,258660508;0,258660508;0,258660508;0,286374134;0,321016166;0,341801386;0,341801386;0,351039261;0,369515012;0,3926097;0,408775982;0,427251732;0,418013857;0,43187067;0,424942263;0,418013857;0,427251732;0,427251732;0,445727483;0,445727483;0,445727483;0,445727483;0,445727483;0,445727483;0,445727483;0,454965358;0,454965358;0,454965358;0,454965358;0,454965358;0,461893764;0,461893764;0,487297921;0,487297921;0,484988453
2920502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019893899;0,019893899;0,019893899;0,019893899;0,027851459;0,025198939;0,029177719;0,029177719;0,033156499;0,050397878;0,050397878;0,054376658;0,058355438;0,067639257;0,067639257;0,067639257;0,090185676;0,094164456;0,106100796;0,106100796;0,106100796;0,111405836;0,119363395;0,119363395;0,127320955;0,127320955;0,139257294;0,139257294;0,160477454;0,159151194;0,163129973;0,167108753;0,167108753;0,171087533;0,196286472;0,196286472;0,208222812;0,208222812;0,208222812;0,208222812;0,217506631;0,222811671;0,222811671;0,222811671;0,230769231;0,23872679;0,23872679;0,24668435;0,266578249;0,266578249;0,282493369;0,287798408;0,295755968;0,320954907;0,320954907;0,320954907;0,316976127;0,320954907;0,322281167;0,330238727;0,338196286;0,338196286;0,338196286;0,359416446;0,376657825;0,376657825;0,376657825;0,385941645;0,397877984;0,391246684;0,395225464;0,400530504;0,404509284;0,409814324;0,438992042;0,454907162;0,470822281;0,470822281;0,458885942;0,484084881;0,49867374;0,4933687;0,4933687;0,4933687;0,49469496;0,49469496;0,49867374;0,49867374;0,49734748;0,50265252;0,50265252;0,50265252;0,50265252;0,50795756;0,515915119;0,523872679;0,543766578;0,543766578;0,534482759
2920601;0,005934718;0,005934718;0,005934718;0,005934718;0,005934718;0,005934718;0,014836795;0,014836795;0,014836795;0,014836795;0,014836795;0,020771513;0,025222552;0,025222552;0,03115727;0,03115727;0,03115727;0,03115727;0,03115727;0,03115727;0,03115727;0,035608309;0,040059347;0,050445104;0,045994065;0,045994065;0,045994065;0,069732938;0,069732938;0,083086053;0,083086053;0,087537092;0,087537092;0,087537092;0,096439169;0,096439169;0,096439169;0,100890208;0,106824926;0,112759644;0,121661721;0,132047478;0,132047478;0,140949555;0,145400593;0,149851632;0,149851632;0,167655786;0,181008902;0,189910979;0,189910979;0,216617211;0,225519288;0,225519288;0,225519288;0,275964392;0,293768546;0,293768546;0,308605341;0,308605341;0,308605341;0,31305638;0,318991098;0,335311573;0,335311573;0,341246291;0,341246291;0,359050445;0,385756677;0,385756677;0,385756677;0,382789318;0,387240356;0,391691395;0,391691395;0,415430267;0,415430267;0,430267062;0,43620178;0,445103858;0,462908012;0,471810089;0,49851632;0,516320475;0,516320475;0,516320475;0,516320475;0,520771513;0,520771513;0,520771513;0,53115727;0,53115727;0,537091988;0,53115727;0,550445104;0,554896142;0,554896142;0,554896142;0,554896142;0,554896142;0,554896142;0,554896142;0,554896142;0,554896142;0,554896142;0,554896142;0,554896142;0,554896142;0,554896142;0,554896142;0,559347181;0,559347181;0,559347181;0,559347181
2920700;0;0;0;0;0;0;0;0;0;0;0;0,008196721;0,008196721;0,008196721;0,008196721;0,016393443;0,016393443;0,027322404;0,027322404;0,038251366;0,038251366;0,046448087;0,046448087;0,06284153;0,084699454;0,084699454;0,084699454;0,117486339;0,133879781;0,133879781;0,133879781;0,174863388;0,202185792;0,210382514;0,210382514;0,210382514;0,210382514;0,226775956;0,234972678;0,25136612;0,25136612;0,25136612;0,25136612;0,262295082;0,259562842;0,259562842;0,267759563;0,267759563;0,31147541;0,37704918;0,37704918;0,385245902;0,385245902;0,385245902;0,385245902;0,418032787;0,418032787;0,418032787;0,418032787;0,426229508;0,426229508;0,426229508;0,43715847;0,43715847;0,43715847;0,445355191;0,445355191;0,445355191;0,478142077;0,478142077;0,461748634;0,461748634;0,461748634;0,472677596;0,483606557;0,483606557;0,5;0,5;0,5;0,5;0,5;0,516393443;0,524590164;0,532786885;0,532786885;0,532786885;0,532786885;0,540983607;0,551912568;0,551912568;0,56010929;0,576502732;0,576502732;0,568306011;0,576502732;0,584699454;0,576502732;0,576502732;0,576502732;0,576502732;0,576502732;0,576502732;0,576502732;0,576502732;0,576502732;0,584699454;0,584699454;0,584699454;0,584699454;0,584699454;0,584699454;0,595628415;0,595628415;0,595628415
2920809;0,003649635;0,003649635;0,003649635;0,003649635;0,003649635;0,003649635;0,003649635;0,003649635;0,003649635;0,003649635;0,003649635;0,003649635;0,003649635;0,003649635;0,003649635;0,01459854;0,01459854;0,018248175;0,018248175;0,023114355;0,02189781;0,02189781;0,02189781;0,02189781;0,030413625;0,030413625;0,035279805;0,03892944;0,047445255;0,047445255;0,047445255;0,066909976;0,066909976;0,077858881;0,077858881;0,077858881;0,082725061;0,087591241;0,087591241;0,092457421;0,092457421;0,102189781;0,102189781;0,128953771;0,127737226;0,132603406;0,132603406;0,136253041;0,143552311;0,154501217;0,154501217;0,163017032;0,177615572;0,177615572;0,177615572;0,188564477;0,193430657;0,193430657;0,197080292;0,201946472;0,216545012;0,216545012;0,221411192;0,240875912;0,240875912;0,248175182;0,259124088;0,271289538;0,315085158;0,307785888;0,307785888;0,306569343;0,315085158;0,315085158;0,323600973;0,341849148;0,338199513;0,345498783;0,352798054;0,367396594;0,367396594;0,367396594;0,379562044;0,390510949;0,385644769;0,391727494;0,399026764;0,402676399;0,409975669;0,429440389;0,446472019;0,45377129;0,457420925;0,446472019;0,46593674;0,479318735;0,474452555;0,474452555;0,474452555;0,47810219;0,47810219;0,48296837;0,48296837;0,48053528;0,484184915;0,48540146;0,48540146;0,489051095;0,496350365;0,50729927;0,518248175;0,54622871;0,542579075;0,53406326
2920908;0;0;0;0;0;0;0;0;0,00896861;0,015695067;0,015695067;0,024663677;0,024663677;0,024663677;0,024663677;0,024663677;0,024663677;0,033632287;0,033632287;0,033632287;0,033632287;0,049327354;0,049327354;0,062780269;0,069506726;0,109865471;0,109865471;0,130044843;0,143497758;0,150224215;0,150224215;0,156950673;0,210762332;0,237668161;0,237668161;0,237668161;0,273542601;0,295964126;0,30941704;0,31838565;0,31838565;0,31838565;0,325112108;0,334080717;0,334080717;0,340807175;0,356502242;0,356502242;0,356502242;0,356502242;0,356502242;0,356502242;0,369955157;0,378923767;0,392376682;0,405829596;0,405829596;0,405829596;0,405829596;0,405829596;0,405829596;0,405829596;0,439461883;0,439461883;0,439461883;0,446188341;0,446188341;0,446188341;0,446188341;0,446188341;0,446188341;0,446188341;0,446188341;0,446188341;0,446188341;0,446188341;0,446188341;0,446188341;0,446188341;0,455156951;0,455156951;0,455156951;0,464125561;0,464125561;0,47309417;0,47309417;0,479820628;0,488789238;0,495515695;0,502242152;0,493273543;0,50896861;0,50896861;0,50896861;0,50896861;0,50896861;0,50896861;0,51793722;0,52690583;0,52690583;0,52690583;0,52690583;0,52690583;0,52690583;0,52690583;0,52690583;0,52690583;0,540358744;0,540358744;0,540358744;0,540358744;0,540358744;0,547085202;0,560538117
2921005;0,007476636;0,007476636;0,007476636;0,007476636;0,007476636;0,007476636;0,014953271;0,014953271;0,014953271;0,014953271;0,014953271;0,026168224;0,048598131;0,048598131;0,056074766;0,056074766;0,063551402;0,063551402;0,074766355;0,074766355;0,074766355;0,097196262;0,125233645;0,147663551;0,136448598;0,136448598;0,136448598;0,155140187;0,160747664;0,177570093;0,177570093;0,18317757;0,18317757;0,18317757;0,188785047;0,188785047;0,188785047;0,188785047;0,188785047;0,2;0,2;0,205607477;0,205607477;0,205607477;0,205607477;0,226168224;0,23364486;0,246728972;0,246728972;0,252336449;0,252336449;0,257943925;0,269158879;0,269158879;0,269158879;0,289719626;0,289719626;0,289719626;0,319626168;0,325233645;0,325233645;0,330841121;0,330841121;0,342056075;0,347663551;0,375700935;0,375700935;0,4;0,422429907;0,411214953;0,411214953;0,41682243;0,422429907;0,422429907;0,444859813;0,444859813;0,480373832;0,485981308;0,485981308;0,504672897;0,510280374;0,510280374;0,521495327;0,538317757;0,543925234;0,543925234;0,551401869;0,557009346;0,557009346;0,557009346;0,557009346;0,557009346;0,557009346;0,557009346;0,564485981;0,564485981;0,564485981;0,564485981;0,570093458;0,570093458;0,575700935;0,575700935;0,575700935;0,575700935;0,575700935;0,575700935;0,575700935;0,575700935;0,575700935;0,575700935;0,575700935;0,575700935;0,575700935;0,575700935
