ibge;06/03/2020;07/03/2020;09/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;15/03/2020;16/03/2020;17/03/2020;18/03/2020;19/03/2020;20/03/2020;21/03/2020;22/03/2020;23/03/2020;24/03/2020;25/03/2020;26/03/2020;27/03/2020;28/03/2020;29/03/2020;30/03/2020;31/03/2020;01/04/2020;02/04/2020;03/04/2020;04/04/2020;05/04/2020;06/04/2020;07/04/2020;08/04/2020;09/04/2020;10/04/2020;11/04/2020;12/04/2020;13/04/2020;14/04/2020;15/04/2020;16/04/2020;17/04/2020;18/04/2020;19/04/2020;20/04/2020;21/04/2020;22/04/2020;23/04/2020;24/04/2020;25/04/2020;26/04/2020;27/04/2020;28/04/2020;29/04/2020;30/04/2020;01/05/2020;02/05/2020;03/05/2020;04/05/2020;05/05/2020;06/05/2020;07/05/2020;08/05/2020;09/05/2020;10/05/2020;11/05/2020;12/05/2020;13/05/2020;14/05/2020;15/05/2020;16/05/2020;17/05/2020;18/05/2020;19/05/2020;20/05/2020;21/05/2020;22/05/2020;23/05/2020;24/05/2020;25/05/2020;26/05/2020;27/05/2020;28/05/2020;29/05/2020;30/05/2020;31/05/2020;01/06/2020;02/06/2020;03/06/2020;04/06/2020;05/06/2020;06/06/2020;07/06/2020;08/06/2020;09/06/2020;10/06/2020;11/06/2020;12/06/2020;13/06/2020;14/06/2020;15/06/2020;16/06/2020;17/06/2020;18/06/2020;19/06/2020;20/06/2020;21/06/2020;22/06/2020;23/06/2020;24/06/2020;25/06/2020;26/06/2020;27/06/2020;28/06/2020;29/06/2020
2918506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,100343332;0,159040418;0,25938375;0,25938375;0,25938375;0,25938375;0,25938375;0,25938375;0,359727082;0,359727082;0,359727082;0,51024208;0,51024208;0,627145824;0,911615407;0,911615407;0,911615407;0,911615407;0,911615407;1,045569993;1,045569993;1,045569993;1,045569993;1,19608499;1,271342489;1,271342489;1,271342489;1,388246234;1,96144811;1,892339463;1,916566966;2,07766981;2,136366896;2,358681254;2,40386052;2,471042184;2,699728633;2,699728633;2,732031971;2,911032807;3,057775523;3,089010207;3,239525205;3,314782704;3,607777707;3,849252287;3,79993895;4,123284543;4,513369599;4,515281506;4,914035896;5,500746375;5,904319987;8,034290079;7,218152773;7,048348223;7,718673864;7,925967239;7,984664325;8,526561463;9,120389263;9,494877298;10,02013681;10,3221719;10,39133444;10,70456539;11,16382366;11,69368986;13,14813318;15,03578729;15,20119025;16,73689169;17,21145214;18,25167036;19,73311239;21,18015955;22,08790917;22,6018211;22,73864371;23,14405541;24,45622175;24,61472285;25,0245997;25,57578891;25,93461971;26,45891723;27,03072185;27,03072185;27,30320427;28,27325579;29,25566202;29,44431953;29,88770167;30,43427177;31,63897658;32,83192786;35,02178459;35,36510875;35,97262856
2918555;0;0;0;0;0;0;0;0;0;0;0;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,451544993;0,627636253;0,715681882;0,790939381;0,941454379;0,941454379;1,748664849;1,852918321;2,098118228;2,376269478;2,825695315;3,189927389;3,391434178;3,719369936;4,368873669;4,836251447;5,233170405;5,302814711;5,626940559;6,142831231;6,50564652;6,628222118;7,088331607;7,201546577;7,23835036;7,795511513;8,234756933;8,301549039;8,543985367;9,65359286;9,868518776;10,1505679;10,86763719;11,05858608;11,27062186;12,06213708;12,1818119;12,47670036;12,76403996;13,25206125;13,32378199;13,40851848;13,74683932;13,91909532;13,94961544;14,40483491;14,54642268;14,54976367;15,03927586;15,22630316;15,58201037;17,11085222;17,03508786;16,88513089;17,15768594;17,34359738;17,49003661;17,84958372;18,39363282;19,37913735;19,33218252;19,17617537;19,19276237;19,48989831;19,60452698;20,42573658;20,92932992;21,31269122;21,63466246;22,41380978;23,08693764;23,6965932;25,23146468;25,57677308;26,18993726;26,53688815;26,70248773;27,40334474;28,17644887;28,40331326;28,76065369;29,46390498;29,83633195;30,2221276;30,46577351;30,46577351;30,62650442;31,55365193;31,8797835;32,20609281;32,88764938;33,28733814;33,60150422;33,96718818;35,78138065;36,81977261;37,36863847
2918605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,25085833;0,25085833;0,25085833;0,25085833;0,326115829;0,25085833;0,25085833;0,25085833;0,449828334;0,564676456;0,564676456;0,564676456;0,564676456;0,876294298;0,876294298;0,938763666;1,014021165;1,081232493;1,332581251;1,332581251;1,332581251;1,633611247;1,633611247;1,878320725;1,961624395;2,181562184;2,430043945;2,413483532;2,729341078;2,685799129;2,685799129;2,794168636;2,818352191;2,974330661;3,149931492;3,348901496;3,733704639;3,834047971;3,827842075;3,878070786;4,181457534;4,074773407;4,562580269;4,726974599;4,882234115;5,128641982;5,176648701;5,311309319;5,761737801;5,761737801;5,984602729;6,331478318;6,421651259;7,984378521;7,550202898;7,242446418;7,387055131;7,483902658;7,724434563;7,953935202;8,754403906;9,996427826;10,24525966;10,51845998;10,4051299;10,60061453;10,82133283;11,28107033;11,70804351;11,97071631;12,81775189;13,68594081;13,94390696;14,43406246;16,07037923;16,22509342;17,15540282;17,25957151;17,1174455;18,05835974;18,70535086;18,82972665;19,07063961;19,41043483;19,51787623;19,82750173;20,16156247;20,06727367;19,88605039;20,26887652;20,52468751;20,77131189;20,94624498;21,49420008;22,1666103;22,39401678;24,57678847;25,04297411;24,97082537
2918704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,301029996;0,301029996;0,301029996;0,301029996;0,451544993;0,401373328;0,476630826;0,476630826;0,551888325;0,878004154;0,878004154;0,977489156;1,180552389;1,667089017;1,767432349;1,85072484;2,399864319;2,792333146;3,100853948;3,100853948;3,132088632;3,207346131;3,28260363;3,829413285;3,996020624;4,500502878;4,941961842;5,229842609;5,952727607;5,906192378;5,935040733;6,196192925;6,384660368;6,596781514;7,117371765;7,324053288;7,646092173;7,947122169;7,934710377;8,085578274;8,639395582;8,871014633;9,116384533;9,294658195;9,723974499;10,41823521;10,62756902;11,04246424;11,52394219;11,50414687;11,98260847;12,15516635;12,38166236;14,70600468;14,42120387;14,09733334;14,34695694;14,75048477;15,3440643;15,99625145;16,38532831;17,38679454;17,78642718;18,26630872;18,17267825;18,46283702;18,8496936;19,2043247;19,82021957;20,0041111;20,54866201;21,60272916;22,01735683;22,64101669;24,44025024;24,91614887;26,12913134;26,05103028;26,3091477;27,69442466;28,82983461;28,93947294;29,24231944;29,82050881;30,19833845;30,69216284;31,17600803;31,04093131;31,19037744;32,10011415;33,01236531;33,42268213;33,63432036;34,40143489;34,91318692;35,29789671;38,18239762;38,97967022;39,24350805
2918753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,698970004;0,853408749;0,853408749;0,853408749;0,897431564;1,053237083;1,053237083;1,17817582;1,281919157;1,289965328;1,448951988;1,448951988;1,555444171;1,655787503;1,655787503;1,800733402;1,800733402;1,859430488;2,115857917;1,970640244;2,045897743;2,055774878;2,060395729;2,210910727;2,210910727;2,520631249;2,620974581;2,720459584;3,058922003;3,058922003;3,058922003;3,072950988;3,293065062;3,396649638;3,591140676;3,591140676;3,591140676;3,591140676;3,613490779;3,678456202;3,994714288;3,994714288;4,050176475;4,363994602;4,464337934;5,578199518;5,282283759;5,077743129;5,185789948;5,344660884;5,574746729;5,641391774;6,050843743;7,6582154;7,95813064;8,103831534;8,254227154;8,613878949;8,880036964;9,410356733;9,914841007;10,18265296;11,01357815;11,64863269;12,24943057;13,18427702;14,97443911;15,19701865;16,04041383;16,43967152;16,62804715;17,25089292;17,91692405;18,0934069;18,32387537;18,8113894;18,81615829;18,95655321;19,24972365;19,19362467;19,08951263;19,37529076;19,34051527;19,44446531;19,62696935;19,90286492;20,32123031;20,42722118;22,68315283;22,95784528;22,82838796
2918803;0;0;0;0;0;0;0,200686664;0,232990001;0,232990001;0,25938375;0,418424168;0,545531514;0,576766198;0,610585412;0,66100797;0,752367029;0,780025107;0,805893393;0,864905257;0,933572359;0,938967946;1,017397257;1,044370673;1,136951383;1,15817441;1,170770596;1,18394011;1,483096249;1,655946295;1,753455781;1,787943744;1,900121695;1,985860172;2,174210299;2,34003732;2,343651608;2,367492238;2,53979002;2,856889635;3,053689344;3,476412082;3,941749487;4,156952754;4,543911537;4,759919687;4,981738712;5,042956312;5,746626876;5,922100666;6,203530935;6,306418983;6,628308939;6,92107145;7,009925775;7,087935284;8,209984044;8,890730937;8,914543807;9,171821307;9,405019869;9,730350089;9,821576856;10,15585826;10,70899837;10,79570648;11,68336392;11,95287211;12,09460635;14,69982248;14,15582625;14,12518719;14,48036722;15,01676538;15,41646087;16,01623995;17,10699446;18,28483197;19,70505802;20,05602803;20,62109135;21,44597638;22,28836072;23,31074151;24,4439163;25,20567422;25,78336963;26,77525431;27,24815958;28,41237401;29,87008508;30,67909437;31,20828857;31,694898;32,08509348;33,68740603;35,04044014;35,57859928;36,04064471;36,80623905;36,97562313;37,5710647;38,10196123;38,10231426;38,29196683;39,68378898;40,66866994;41,10195852;41,51100289;42,3623876;42,95896791;43,65070811;45,68704345;46,85076689;47,36919011
2918902;0;0;0;0;0;0;0;0;0,075257499;0,25085833;0,275085833;0,275085833;0,275085833;0,353578231;0,384812915;0,397601046;0,548116043;0,548116043;0,569903587;0,569903587;0,611549833;0,711893165;0,711893165;1,01292316;1,10096879;1,10096879;1,195741496;1,195741496;1,195741496;1,195741496;1,195741496;1,195741496;1,195741496;1,195741496;1,253643643;1,253643643;1,293234266;1,293234266;1,293234266;1,335398187;1,372440331;1,372440331;1,419096814;1,500560209;1,500560209;1,523438954;1,523438954;1,523438954;1,529309228;1,529309228;1,534878327;1,534878327;1,545226498;1,677455673;1,682281962;1,686902813;1,715783286;1,719731853;1,723541844;1,723541844;1,874056842;1,874056842;1,991098445;1,916217285;1,999962828;2,28752625;2,295378366;2,687880517;3,712779119;3,622398483;3,720316142;3,795997461;3,558555234;3,619254327;3,951749925;4,33677845;5,165002987;5,360628284;5,612697372;5,635818844;5,669277872;5,803264663;5,961140889;6,451459218;6,446664348;6,514291304;6,75337622;7,019281728;7,991732388;8,757287896;8,951895368;9,303772366;9,443909681;9,629105408;10,03841159;10,59343208;10,71384229;10,73711871;10,91504148;11,01223639;11,28084029;11,64116406;11,6408191;12,0164665;12,69267353;12,82933603;12,96135734;13,19579738;13,47337912;13,69409167;13,89103807;14,31921137;14,59196468;14,76187572
2919009;0,075257499;0,119280314;0,119280314;0,119280314;0,150514998;0,150514998;0,174742501;0,194537813;0,194537813;0,194537813;0,194537813;0,194537813;0,21127451;0,21127451;0,21127451;0,286532009;0,313818126;0,464333124;0,475772497;0,475772497;0,475772497;0,475772497;0,504258335;0,545460897;0,551029996;0,566204456;0,716719454;0,721340305;0,899642916;0,903089987;0,921748392;1,14419229;1,159729266;1,3149656;1,317251445;1,319490156;1,424177012;1,505640407;1,628869287;1,674813809;1,798982507;1,940731079;1,984753894;2,718148721;2,68480815;2,833606489;2,861899718;2,885011092;2,889108696;2,965974722;3,164944727;3,405693287;3,532789204;3,537669738;3,609287557;3,961561195;4,135131475;4,280331102;4,467371306;4,661099664;5,274556956;5,248574367;5,468468872;5,846545874;5,820152126;6,115998215;6,606725584;6,874919347;8,965012223;8,304509723;8,188933926;8,464568789;8,809282065;8,84393053;9,190686467;9,895356709;10,92723369;11,33526054;11,79281253;11,99510183;12,10164617;12,37135979;12,92538801;13,63522221;14,36716346;14,76212679;16,02838361;16,4841534;17,37702889;19,06870773;19,46081633;20,08617126;20,23886699;20,40890285;21,15054198;22,12351661;22,28471288;22,536034;22,78754629;23,2737673;23,95293449;24,57934736;24,56736316;24,57266479;25,48215169;26,33486915;26,44110144;26,91667518;27,49542469;28,42868403;29,36133985;32,41441165;32,59802751;32,75720014
2919058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,150514998;0,150514998;0,150514998;0,150514998;0,25085833;0,225772497;0,225772497;0,225772497;0,225772497;0,401373328;0,401373328;0,401373328;0,545739474;0,886135907;0,961393406;1,034274336;1,310218499;1,649833603;1,950863598;1,950863598;1,950863598;2,026121097;2,101378596;2,503242352;2,658336726;2,95431229;3,392578725;3,503783204;4,228300258;4,189289836;4,296850673;4,411646622;4,542974766;4,726770805;4,86072539;5,041223075;5,314741419;5,615771415;5,607496887;5,701754618;6,265246685;6,566724408;6,765773369;6,89606185;7,225048113;7,552884496;7,558683809;7,868072182;8,288388453;8,261994705;8,929004295;9,053535987;9,107143835;11,56520271;11,08553294;10,87242803;11,00877596;11,39225143;11,92068424;12,44202637;12,88133576;13,77794496;14,19952956;14,54776581;14,61232638;14,99879626;15,32717524;15,71849257;16,39878632;16,59747165;17,12619224;18,1765482;18,51522338;19,38809479;21,1269376;21,66053629;22,67396776;22,55789637;22,81363005;24,11977063;25,15686203;25,29048566;25,61641056;26,08379097;26,47600934;26,93508295;27,44876708;27,35066516;27,58523405;28,5682647;29,54908646;29,82299674;30,02873565;30,80414026;31,22899156;31,72341855;34,47340042;35,08652123;35,33169906
2919108;0,150514998;0,238560627;0,238560627;0,238560627;0,301029996;0,301029996;0,349485002;0,389075625;0,389075625;0,389075625;0,389075625;0,389075625;0,42254902;0,42254902;0,522892352;0,522892352;0,577464587;0,652722086;0,775944163;0,775944163;0,775944163;0,775944163;0,983430837;1,241436792;1,17731749;1,20766641;1,20766641;1,32446895;1,556952922;1,563847065;1,601163874;2,548258758;2,623355526;2,858080267;2,937909455;2,942386877;3,079218622;3,091630414;3,199870879;3,381691693;3,331422617;3,489981025;3,590324357;3,853657111;3,833192266;4,158843432;4,46676757;4,627229982;4,746510296;4,749727351;4,894093498;5,329078079;5,48292658;5,553761306;5,546481946;6,065816972;6,590663491;6,744952837;7,219417418;7,579579355;7,822853403;8,281584278;8,527909824;9,420771622;9,504547738;10,422284;10,47335174;10,88851272;12,52097967;12,51390628;12,60291648;13,10833615;13,61527876;14,01693546;14,65949478;14,8699481;16,76856254;18,08119609;18,25228118;18,5707424;19,05652219;19,56136629;20,27150983;21,63498884;22,64461904;23,19814838;24,98566932;25,99558141;26,67699142;28,83122263;29,43953777;30,90859713;31,34606315;31,74487189;33,04809161;33,94308837;34,34891252;35,0463026;35,94434598;36,24241424;36,91899707;37,38895837;37,38914232;37,44922344;38,91090302;39,32888883;39,67092438;40,17794763;40,61383985;41,23361448;41,72447987;44,7597336;45,30444168;45,70946999
2919157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,401373328;0,401373328;0,476630826;0,551888325;0,551888325;0,551888325;0,551888325;0,551888325;0,551888325;0,551888325;0,551888325;0,551888325;0,852918321;0,852918321;0,852918321;0,852918321;0,852918321;1,330039576;1,02900958;1,02900958;1,02900958;1,02900958;1,02900958;1,02900958;1,02900958;1,104267079;1,104267079;1,104267079;1,204610411;1,248633226;1,204610411;1,27986791;1,355125409;1,474405722;1,580897905;1,505640407;1,907013734;2,20804373;2,20804373;2,307528732;2,753415303;2,929016133;4,164714841;3,743914104;3,632944499;3,927158931;4,027502263;4,027502263;4,302531051;4,401304092;4,690491248;4,898131334;5,095311325;5,086619758;5,388857952;5,89132686;6,228559378;6,836193148;8,158736037;8,429350481;9,026895904;9,364522672;9,924712029;11,01545998;12,04815271;12,07678997;12,32462544;12,55803138;12,6588196;13,38954067;13,42346605;13,55093399;13,70925245;13,84698144;14,04781489;14,43014381;14,43014381;14,5354355;14,93290606;15,85950438;15,91413706;16,1966736;16,43308906;17,34044446;18,14148063;19,62354663;19,83823822;20,32126422
2919207;0,075257499;0,119280314;0,119280314;0,119280314;0,150514998;0,150514998;0,776802492;0,893507817;0,893507817;0,972689063;1,449810318;1,473291414;1,791058107;1,892515747;2,119040922;2,167345601;2,277605954;2,355210811;2,486874829;2,599172085;2,615358846;2,818921665;3,052771169;3,623064619;3,838894048;3,891857069;3,931365611;4,510404467;4,737638461;5,184251514;5,166016812;5,162948235;5,25395096;5,639342866;5,807035264;5,820116841;5,95812961;6,036800724;6,126793687;6,609777477;6,782704781;6,986222325;7,107779417;7,218176471;7,368546453;7,607272304;7,862903123;8,39690669;8,704216169;9,118752614;9,251054201;9,58621197;10,0565888;10,29838192;10,36824819;11,05095945;11,491033;11,57787389;12,1247194;12,32446945;12,55464531;12,69897835;13,04794499;13,17825673;13,62263782;14,07318422;14,10523468;14,46249583;16,01636562;15,81219188;16,028463;16,42066163;16,43298711;16,63312992;17,36962926;17,69980442;18,6755017;19,49776816;19,68026042;19,98490373;20,48922226;21,06265814;21,81406335;22,53367132;23,22993516;23,53727169;24,29211595;24,75102514;25,31815929;26,22272988;26,55011087;26,74614859;26,92278155;27,21661329;27,83865174;28,49460002;28,81318856;29,16716232;29,42521004;29,53844175;29,80314257;30,09860059;30,09938627;30,23855084;30,95519665;31,29319164;31,53277358;31,80911466;32,30999337;32,80236929;33,01137503;33,91647406;34,2086707;34,39581679
2919306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,075257499;0,075257499;0,175600831;0,175600831;0,175600831;0,175600831;0,175600831;0,175600831;0,275085833;0,294881144;0,294881144;0,445396142;0,445396142;0,746426138;0,821683637;0,852918321;0,92817582;0,92817582;1,041307282;1,041307282;1,041307282;1,19182228;1,19182228;1,342337278;1,342337278;1,401034364;1,401034364;1,401034364;2,195746027;2,137048941;2,244609778;2,244609778;2,244609778;2,43914759;2,494609778;2,868322283;3,162345098;3,237602597;3,2618301;3,362173432;3,692014588;3,629054791;3,903282294;4,053797292;4,29235792;4,604827288;4,549365101;4,792732624;5,086755439;5,05022343;5,213526559;5,738619195;5,914220026;7,969859533;7,287807866;7,09497991;7,485548264;7,807715526;7,754773624;8,00674138;8,926716068;9,936045508;10,27499458;10,65955529;10,53396923;10,62773552;10,98399504;11,44065691;12,2095489;13,38030882;13,8538051;15,220325;15,50789532;16,57837775;18,1479151;18,80437972;19,3213524;19,4922978;19,65775755;20,42906352;21,56661846;21,51446252;21,75583678;22,02661718;22,32789959;22,80248;23,38128705;23,36921088;23,29759252;24,03260233;24,85276362;25,0354245;25,54996578;26,16720403;27,22973782;28,3497539;30,91406531;31,28607966;31,96378115
2919405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,100343332;0,100343332;0,100343332;0,100343332;0,100343332;0,100343332;0,100343332;0,100343332;0,232990001;0,25938375;0,25938375;0,25938375;0,25938375;0,359727082;0,359727082;0,401373328;0,401373328;0,401373328;0,493681667;0,493681667;0,568939166;0,644196665;0,644196665;0,794711663;0,794711663;0,838734478;0,989249476;0,838734478;0,838734478;0,838734478;0,838734478;0,838734478;0,838734478;0,989249476;0,989249476;0,989249476;1,196575419;1,196575419;1,196575419;1,196575419;1,328643863;1,403901362;1,503386364;1,503386364;1,503386364;1,503386364;1,503386364;1,565855732;1,724896151;1,724896151;1,724896151;1,80015365;1,80015365;2,367445573;2,166758909;2,07871328;2,379743276;2,644248066;2,834523168;2,834523168;3,360099429;5,581522297;5,80735407;5,826623982;5,877653978;6,111207906;6,317511896;6,909807881;7,389064196;7,990893072;8,497241067;8,781622301;9,205868848;10,29912198;11,56098455;11,65221781;12,47802764;12,82155445;13,07200376;13,22519228;13,68901605;13,80880897;13,96676178;14,42302935;14,3833499;14,47696966;14,74916338;14,74916338;14,68807583;14,8487017;14,80818062;14,82982627;15,02058166;15,23549129;15,44117302;15,53490474;17,07066376;17,28539765;17,19086426
2919504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,698970004;0,853408749;0,853408749;0,853408749;0,897431564;1,128494582;1,128494582;1,253433319;1,357176656;1,365222827;1,574381153;1,574381153;1,680873336;1,831388334;1,831388334;2,126849231;2,126849231;2,21489486;2,471322289;2,326104616;2,426447947;2,436325083;2,440945934;2,591460932;2,591460932;2,600151459;2,700494791;2,83314146;3,259649509;3,259649509;3,259649509;3,273678494;3,317701309;3,471457551;3,732271924;3,732271924;3,732271924;3,732271924;3,754622027;3,882056818;4,436875531;4,436875531;4,492337719;4,806155845;4,906499177;5,924229554;5,54087896;5,420051469;5,528098287;5,686969224;5,891969235;5,95861428;6,675678481;8,364405902;8,676397311;8,822098206;8,907359511;9,116496307;9,382654323;9,912974092;10,42832479;10,79032442;11,47512157;12,15819273;12,76648141;13,72215099;15,5475593;15,77137897;16,68104344;16,95938823;17,18949551;17,78229975;18,65492671;18,81691158;19,04738005;19,53972674;19,39398064;19,56207041;19,88230708;19,82620809;19,70930792;19,99635752;20,07022055;20,1939659;20,37646995;20,63549459;21,14278729;21,24877816;23,6116017;23,83837605;23,62012042
2919553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,301029996;0,451544993;0,451544993;0,451544993;0,451544993;0,451544993;0,451544993;0,451544993;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,526802492;0,570825307;0,570825307;0,570825307;0,570825307;0,570825307;0,570825307;0,746916566;0,746916566;0,746916566;0,746916566;0,746916566;0,746916566;1,437022187;2,078842283;2,016372915;2,113282928;2,113282928;2,355125409;2,660831829;2,798359693;3,086170411;3,473499056;3,524651578;3,564703669;3,895773472;3,945033565;3,979540946;4,351768674;4,541761839;4,798008795;4,81122011;5,258180662;5,352393853;5,545716159;6,322747754;6,573160896;6,915345515;7,402263739;7,4705073;7,575802309;7,744399874;7,750050251;7,971578177;7,995474783;7,995474783;8,052010443;8,110124556;8,198170185;8,139688476;8,41571333;8,452375316;8,500691447;8,607608956;8,841022618;8,890403007;9,00835717;10,00910536;10,19805257;10,06853791
2919603;0,100343332;0,159040418;0,159040418;0,159040418;0,200686664;0,200686664;0,232990001;0,25938375;0,25938375;0,25938375;0,25938375;0,25938375;0,281699347;0,281699347;0,356956846;0,356956846;0,393338335;0,568939166;0,584191663;0,584191663;0,584191663;0,584191663;0,62217278;0,67710953;0,684534995;0,704767608;0,855282606;0,861443741;0,973751391;1,053604985;1,078482858;1,536164757;1,556880726;1,669668024;1,747973316;1,750958263;1,780977132;1,889594992;2,08939756;2,194679738;2,140123927;2,352321716;2,352321716;3,294555452;3,309770336;3,557195347;3,581586754;3,663475862;3,707498677;3,784900879;3,95964338;4,211570363;4,397755475;4,435497539;4,555215467;5,031595931;5,512652341;5,609189932;5,768808575;6,067121154;6,662949322;6,785449458;7,138361747;7,777876376;7,700452632;8,230541339;8,772331639;9,502021079;12,34201017;11,67019817;11,55508809;12,00678489;12,50383923;12,67864448;13,43853071;14,41951642;15,16011728;16,00575304;16,52570801;16,97073567;17,25343266;17,8786688;18,72727667;20,15994451;21,41746748;22,02979383;23,61416385;24,37643905;25,56990853;27,78996992;28,41053498;29,31268708;29,63265093;30,03005989;31,03630485;32,3383173;32,77219811;33,24244405;33,74910262;34,42439543;35,23121337;35,87444832;35,87457095;36,23312207;37,59865967;38,53603186;38,65125063;39,39961841;39,85599811;40,96629951;42,28924675;45,06218599;45,46776925;46,09523923
2919702;0;0;0;0;0;0;0;0;0,075257499;0,150514998;0,174742501;0,25;0,25;0,269795312;0,301029996;0,313818126;0,313818126;0,313818126;0,379628485;0,379628485;0,454885984;0,680658481;0,680658481;0,811378167;0,961893165;1,18151681;1,400282126;1,850117264;2,407289307;2,658638065;2,817843589;3,432630291;3,6865713;3,827260653;3,938915131;4,284586597;4,482422698;4,607261286;4,755163507;4,927090101;5,042977213;5,085350094;5,469078039;5,685480575;5,698112712;5,802713498;6,174333193;6,339055128;6,44161491;6,709479008;6,788209326;7,098319579;7,331632387;7,467721528;7,782650967;8,048134819;8,329145862;8,425202191;8,494230397;8,605679124;8,651816364;8,702025306;9,000086988;9,042460408;9,046915062;9,680953369;9,745261914;10,21151435;11,01012035;10,98414491;10,86595373;11,19571218;11,14439258;11,31216068;11,58196186;12,01788397;13,21109359;13,31029307;13,44154594;13,60453647;13,73646467;13,77603403;15,06409125;15,39774684;15,98181396;16,49553553;17,41575714;18,11046582;18,6564803;20,48248669;20,992913;21,60606146;21,87799951;21,95618848;22,94825685;23,7453546;24,07731767;24,52751593;25,68252318;26,08062824;26,47041664;26,82488069;26,78085788;26,91332992;27,96705493;28,33112898;28,71829324;29,10290349;29,62480977;30,01106065;30,28950775;32,38088438;33,3068919;34,16914615
2919801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,100343332;0,100343332;0,100343332;0,100343332;0,100343332;0,100343332;0,100343332;0,100343332;0,333333333;0,359727082;0,359727082;0,359727082;0,359727082;0,535327913;0,744539997;0,786186243;0,786186243;0,786186243;1,104267079;1,104267079;1,254782077;1,405297075;1,405297075;1,555812073;1,555812073;1,731903332;1,832246663;1,731903332;1,932589995;1,932589995;1,932589995;2,032933327;2,032933327;2,430534373;2,416438327;2,516781658;2,824450933;2,824450933;2,856754271;2,856754271;3,088587822;3,105148235;3,304118239;3,404461571;3,554976569;3,603431575;3,643022198;3,727807163;3,886847581;3,864531985;3,864531985;4,41677288;4,625984964;6,150743862;5,234304066;5,10814521;5,283746041;5,886264838;6,06801452;6,107066814;6,843916714;8,947585056;9,235703091;9,302653315;9,346871377;9,432477047;9,89741855;10,52582715;11,13558632;11,83762212;12,19219565;13,18186226;13,97936468;15,05118456;17,26479379;16,85243126;17,66643646;18,06732202;18,43150559;18,82630627;19,70972506;19,65699715;20,12735307;20,36782958;20,40354064;20,57160989;20,76023148;20,81892857;20,83720037;21,38703228;21,40669472;21,52829318;21,95288136;22,56922501;23,24739746;23,56019232;26,94638569;27,21506151;27,02659082
2919900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,100343332;0,159040418;0,159040418;0,159040418;0,159040418;0,159040418;0,159040418;0,159040418;0,159040418;0,159040418;0,159040418;0,159040418;0,25938375;0,301029996;0,376287495;0,376287495;0,602059991;0,602059991;0,702403323;0,76110041;0,76110041;0,76110041;0,76110041;0,76110041;0,911615407;0,911615407;0,911615407;1,17903415;1,17903415;1,329549148;1,329549148;1,539113801;1,539113801;1,673206245;1,688458742;1,851761871;2,008457343;2,008457343;2,037453316;2,094424992;2,213705306;2,213705306;2,24493999;2,24493999;2,472721154;2,472721154;2,472721154;2,472721154;2,506314028;2,506314028;2,96754459;2,990423335;3,161634676;3,876650986;3,757370673;3,860779422;4,066549436;4,12727638;4,275437166;4,427680982;4,545612538;5,095674958;5,547414077;5,884469973;5,911793533;6,135149759;6,498105117;7,117595189;9,123203953;9,712863781;10,27933091;11,16650144;11,31835035;11,71606356;12,92664705;12,86697523;13,34977252;13,71097267;13,68583773;14,64912179;15,0910812;15,40898453;15,7221697;15,97983481;16,05092531;16,29319773;16,87501738;16,87501738;16,9014405;17,54523233;18,15892154;18,24340803;18,40568318;19,18572741;19,63092115;20,0694223;21,59145745;21,79001253;22,06395097
